uc_id,veg_group,high_green,population_2025,un_sdg_reg,wb_income,mean_ring_veg,z_ring_green_support,n_valid_intervals,median_true_night_t2m_c,median_true_night_wetbulb_c,true_night_heat_share,n_source_intervals,valid_core_ring_fraction,log_population,n_mld,mean_gradient_mld,loss_probability_mld,n_dhd,mean_gradient_dhd,loss_probability_dhd,n_extreme_dhd,mean_gradient_extreme_dhd,loss_probability_extreme_dhd,mean_t2m_c,mean_vpd_kpa,mean_rzsm,mean_log1p_pr_sum
10461,low_veg,0,73668.3927,Eastern and South-Eastern Asia,Upper Middle,629.7126654064273,-0.8684581346574249,1031,1.5305029102400454,-0.6490067268377215,0.0950533462657614,1058,0.9744801512287334,11.207329121874036,114.0,-0.0059539617314034055,0.41228070175438597,48.0,0.11588241177827303,0.5625,18.0,0.2192033251059075,0.5555555555555556,3.676194786002403,0.350942457067098,0.2809956361482254,0.009149630465454405
10462,low_veg,0,552694.2799,Central and Southern Asia,Lower Middle,803.9432892249528,-0.3254362823815785,914,22.691399465165745,18.369705155318407,0.11050328227571116,1058,0.8638941398865785,13.222560288392007,158.0,-0.013644632583372495,0.47468354430379744,47.0,0.06191810063706999,0.425531914893617,35.0,-0.04540383268941065,0.4857142857142857,25.484497814874377,1.1944428701382115,0.2742267639021975,0.015838775457114606
10463,high_veg,1,622255.3909,Eastern and South-Eastern Asia,Upper Middle,946.6030245746692,0.11918907702408628,933,16.00255949992055,14.146602898132915,0.10718113612004287,1058,0.8818525519848771,13.341105883751972,142.0,-0.07710247335994018,0.4859154929577465,60.0,0.44476924232149406,0.6666666666666666,46.0,0.358280155523728,0.717391304347826,18.708628311774213,0.649104699110746,0.43264260118556436,0.023370575573027158
10464,high_veg,1,138500.1793,Central and Southern Asia,Lower Middle,902.7476370510396,-0.017494321355758447,793,24.343446234160808,23.03438455760773,0.11475409836065574,1058,0.7495274102079396,11.83862689919353,123.0,-0.028172375757410432,0.5447154471544715,43.0,-0.04401987938781857,0.627906976744186,23.0,-0.09568890189044858,0.391304347826087,27.66346054137244,1.0965557479992276,0.3766849684279597,0.016478602867644698
10466,high_veg,1,246577.065,Central and Southern Asia,Lower Middle,931.3100189035916,0.07152560613493143,798,24.823032613901006,23.64128426879524,0.10776942355889724,1058,0.7542533081285444,12.41542986052098,113.0,-0.037158715729265976,0.4336283185840708,38.0,-0.02638395816944554,0.4473684210526316,25.0,-0.05368984147770575,0.52,27.697503814841962,0.9964402151022245,0.20975506271848132,0.015690225344730212
10469,low_veg,0,320502.3813,Eastern and South-Eastern Asia,Upper Middle,559.6030245746692,-1.0869677524988297,1051,11.946612893967483,9.68997190660159,0.09990485252140818,1058,0.9933837429111532,12.677644985268458,135.0,0.03395107689281618,0.5333333333333333,46.0,-0.07376774146959597,0.4782608695652174,39.0,-0.04804676604845021,0.48717948717948717,13.629749345984306,0.46285723699740555,0.21176489288269532,0.010803604065495917
10470,low_veg,0,503400.9317,Central and Southern Asia,Lower Middle,689.4744801512287,-0.6821994240653693,903,22.62032888429667,18.11102742661145,0.11184939091915837,1058,0.8534971644612477,13.129142212496102,160.0,-0.031740420432562214,0.50625,49.0,-0.10134425514168062,0.46938775510204084,37.0,0.1010944556876234,0.5675675675675675,25.55760998787274,1.2427252576684575,0.27265835387791604,0.015940727442104913
10471,high_veg,1,168296.8034,Eastern and South-Eastern Asia,Upper Middle,1088.84404536862,0.5625094353417476,1027,11.87979517716633,9.618418345545852,0.09737098344693282,1058,0.9706994328922496,12.033484386534466,151.0,-0.420066781185539,0.31788079470198677,56.0,0.3054293503090348,0.6428571428571429,51.0,0.562980774459357,0.8235294117647058,14.880749307882482,0.5880734662694724,0.39719886685736844,0.012305941857817098
10473,low_veg,0,66470.62725,Eastern and South-Eastern Asia,Upper Middle,510.6370510396975,-1.2395792341356373,1051,,,0.0,1058,0.9933837429111532,11.104515433579039,142.0,-0.09765447520545015,0.5352112676056338,45.0,-0.028306704859371853,0.6,40.0,-0.15536624133499236,0.525,12.861143251477982,0.5147694070246577,0.2082693030267822,0.00995223002593186
10475,high_veg,1,68916.37344,Eastern and South-Eastern Asia,Upper Middle,1013.4385633270322,0.32749435227216395,893,16.153091288284486,14.232319943745086,0.11086226203807391,1058,0.8440453686200378,11.140649069408292,136.0,-0.3326030344441601,0.4338235294117647,51.0,-0.16565188916644386,0.45098039215686275,47.0,-0.27527473306592815,0.3404255319148936,18.4042899709001,0.6338898528225948,0.4386408799274507,0.02290402004841844
10479,low_veg,0,104410.8947,Eastern and South-Eastern Asia,Upper Middle,524.5775047258979,-1.1961312408016358,1042,12.951280528209338,10.523686225918986,0.09884836852207293,1058,0.9848771266540642,11.556089304350017,130.0,-0.35527081445520825,0.33076923076923076,55.0,0.25378986550245847,0.6909090909090909,32.0,0.4734316678966014,0.8125,14.41523019173319,0.4836398421133774,0.2780527277128432,0.012270900058401406
10481,high_veg,1,891648.1249,Eastern and South-Eastern Asia,Upper Middle,1177.7164461247637,0.8394966527270711,998,13.635634169780047,11.504684777492754,0.10020040080160321,1058,0.943289224952741,13.700826854923253,154.0,-0.4668130656220732,0.3116883116883117,58.0,0.5073569824482375,0.7241379310344828,50.0,0.7941142646064482,0.76,16.490797966564916,0.5936044543735894,0.319451082757362,0.014372083684763214
10483,low_veg,0,565693.2258,Eastern and South-Eastern Asia,Upper Middle,433.1748582230624,-1.4810044354162712,1051,12.90981683845979,10.159369818451575,0.10085632730732635,1058,0.9933837429111532,13.245807206361192,134.0,-0.10342670448105265,0.4626865671641791,44.0,0.14990614602029687,0.6136363636363636,35.0,0.22560866983492858,0.7428571428571429,13.530904396720578,0.4572579789156016,0.29085897678238226,0.0110768200009243
10489,high_veg,1,882594.3728,Eastern and South-Eastern Asia,Upper Middle,1002.3506616257088,0.2929368629643346,931,16.845990453447655,14.791250245191865,0.09989258861439312,1058,0.8799621928166351,13.690621000089124,145.0,-0.009823230671905063,0.4689655172413793,53.0,0.42677378902994006,0.7169811320754716,50.0,0.3921729113512618,0.64,19.251167374127665,0.7034902047132836,0.4270548553873604,0.01985022577394272
10490,low_veg,0,157593.6038,Central and Southern Asia,Lower Middle,725.0500945179584,-0.5713214648072178,874,21.62807465466591,17.05999258355444,0.11098398169336385,1058,0.8260869565217391,11.96777487055694,148.0,0.004531583701187933,0.5067567567567568,43.0,-0.00502141435618812,0.4418604651162791,40.0,-0.1707464667649389,0.4,25.61203177831609,1.369892827700405,0.2607825672788431,0.015138338521650306
10493,high_veg,1,324815.9632,Eastern and South-Eastern Asia,Upper Middle,1143.9206049149338,0.7341656845495302,944,15.926371750812791,14.07417398036113,0.10699152542372882,1058,0.8922495274102079,12.691014033845198,145.0,-0.245961938910533,0.5172413793103449,54.0,-0.4289647800747204,0.3333333333333333,46.0,-0.41225322409782,0.2608695652173913,18.337738854240392,0.6345017748389993,0.4394778830936431,0.022057936122297454
10495,high_veg,1,78751.07137,Eastern and South-Eastern Asia,Upper Middle,970.0406427221172,0.19223673386205695,1016,13.065460109710727,10.921736113080001,0.10039370078740158,1058,0.9603024574669187,11.27404716129375,157.0,-0.461351949015834,0.33121019108280253,62.0,0.31434477596315524,0.5967741935483871,54.0,0.5033694833468962,0.5740740740740741,15.657650922652303,0.5980172263510521,0.40208806467671987,0.012859295924803452
1050,high_veg,1,422701.3394,Latin America and the Caribbean,Upper Middle,1434.9338374291117,1.6411620614965998,1039,20.92435999140571,18.36377451206008,0.09432146294513956,1058,0.9820415879017014,12.95442115522741,173.0,-0.11130617225695133,0.4913294797687861,65.0,0.12212179224358768,0.6461538461538462,59.0,0.031326218892594036,0.5084745762711864,22.4901742086455,0.7345818079778603,0.4297548755218347,0.022428680031653183
10502,high_veg,1,740255.029,Central and Southern Asia,Lower Middle,1154.8071833648394,0.7680957128376196,922,22.90915166712938,18.454275100609742,0.11171366594360087,1058,0.8714555765595463,13.514750039591554,166.0,0.03483215804121629,0.5662650602409639,52.0,-0.0998087144104001,0.5,37.0,-0.20328780337592542,0.43243243243243246,25.472580835920915,1.1752311513432445,0.2745692429005802,0.01583788693270104
10503,low_veg,0,194501.0205,Eastern and South-Eastern Asia,Upper Middle,644.5916824196597,-0.8220849357243553,1013,12.618593215942383,10.262255681276248,0.10069101678183613,1058,0.9574669187145558,12.178192688813507,126.0,-0.015543656307105583,0.48412698412698413,52.0,-0.13467394017471032,0.38461538461538464,39.0,-0.04761833795996386,0.48717948717948717,14.690368909274156,0.5403589514013192,0.29243269657218063,0.01236896228998388
10505,low_veg,0,181200.9047,Eastern and South-Eastern Asia,Upper Middle,583.367674858223,-1.01290083973208,1050,11.210027778311996,8.2923012009826,0.10095238095238095,1058,0.9924385633270322,12.10736166540416,138.0,-0.02179611330243187,0.5072463768115942,47.0,-0.021401197515323017,0.574468085106383,39.0,-0.2635879746090512,0.3076923076923077,12.811701095196442,0.4985898969986516,0.21525694776553614,0.010157521282964658
10507,low_veg,0,226042.9374,Eastern and South-Eastern Asia,Upper Middle,752.9442344045368,-0.4843842365698428,821,21.451719801766558,19.921458019653866,0.08891595615103533,1058,0.775992438563327,12.32848024870447,124.0,-0.3134733508605639,0.3790322580645161,53.0,0.11745028489773944,0.6037735849056604,44.0,0.1169940002496454,0.6590909090909091,23.441158542518046,0.6259496101371794,0.42291636215126344,0.0217996643909334
10509,high_veg,1,103944.8163,Eastern and South-Eastern Asia,Upper Middle,976.2277882797732,0.21152011337011672,952,14.992416041981102,13.160366304277872,0.10189075630252101,1058,0.8998109640831758,11.551615424798879,144.0,-0.167740073005286,0.4166666666666667,45.0,-0.11540112042416492,0.4888888888888889,57.0,-0.21827594198280859,0.47368421052631576,17.896211604243636,0.5900490914385957,0.3340328789872381,0.017716338408023155
1051,low_veg,0,124857.5563,Latin America and the Caribbean,High income,546.8553875236295,-1.1266981129365325,1049,,,0.0,1058,0.9914933837429112,11.734928816904107,130.0,-0.17476658890007052,0.4230769230769231,38.0,0.1942681129697723,0.5789473684210527,22.0,0.09265192251453191,0.6363636363636364,16.616976458664304,0.46442575722294027,0.30304490049154253,0.01412471885335962
10513,high_veg,1,99066.21083,Eastern and South-Eastern Asia,Upper Middle,927.0879017013232,0.05836659967869812,873,16.06635027872011,14.130058306306847,0.1145475372279496,1058,0.8251417769376181,11.503543701834797,124.0,-0.0889278869839706,0.43548387096774194,48.0,-0.1381831733242973,0.4166666666666667,47.0,-0.06065994835175496,0.46808510638297873,18.29530527839591,0.6228184362930383,0.44025231435303425,0.022062697870535015
10514,low_veg,0,129302.928,Central and Southern Asia,Lower Middle,831.7722117202269,-0.2387023161646824,792,24.510671247754857,23.364066871214437,0.1111111111111111,1058,0.7485822306238186,11.769913209515156,120.0,-0.03569623728497324,0.5,32.0,-0.13054301461180917,0.4375,30.0,-0.13653666625053743,0.3,27.53593590046911,1.0150765797403891,0.2684954632369055,0.0168271709495582
10519,low_veg,0,92846.19608,Eastern and South-Eastern Asia,Upper Middle,889.0283553875237,-0.06025299131596077,988,13.902796554565441,11.543046560238098,0.10020242914979757,1058,0.9338374291115312,11.438699597497896,151.0,0.22080876033734137,0.6887417218543046,63.0,-0.5728402578948342,0.2698412698412698,45.0,-0.4240026681513951,0.24444444444444444,16.290657398045223,0.6008102355002644,0.3149212551777965,0.013628853275817449
10524,high_veg,1,585458.0378,Central and Southern Asia,Lower Middle,1054.9508506616255,0.4568750470466792,820,24.49796498127472,23.137702821324982,0.11463414634146342,1058,0.775047258979206,13.280149790450709,135.0,-0.18539858189271183,0.362962962962963,44.0,-0.04906973876211493,0.7272727272727273,23.0,0.27277938123077183,0.6521739130434783,27.426717031079853,1.0259116030790043,0.28677806214462676,0.017694043032069805
10526,low_veg,0,87428.39057,Central and Southern Asia,Lower Middle,767.2485822306238,-0.4398021000780958,795,21.879267120361362,16.830068049874686,0.11823899371069183,1058,0.7514177693761814,11.37857534379322,145.0,-0.3169579352385757,0.3724137931034483,55.0,0.03910869010565298,0.6,37.0,0.10257473002743453,0.6216216216216216,26.33412756448134,1.5274479628231525,0.2745828058558886,0.020064592996314527
10527,high_veg,1,97774.59522,Eastern and South-Eastern Asia,Upper Middle,956.8024574669188,0.15097748953118564,956,15.135997938340694,13.418434602493821,0.10146443514644352,1058,0.9035916824196597,11.49042005970208,149.0,-0.24443488782893652,0.40939597315436244,58.0,-0.3193682308103084,0.4827586206896552,52.0,0.2587667574700797,0.6730769230769231,17.84233605616684,0.5603543439821492,0.2888495580750592,0.019631890968050514
10529,low_veg,0,53154.33893,Eastern and South-Eastern Asia,Upper Middle,886.7674858223062,-0.06729940802590284,971,13.77101440429692,11.53717751300508,0.09680741503604531,1058,0.9177693761814745,10.880955015997829,157.0,-0.11142799177062374,0.36942675159235666,61.0,-0.2940874066862191,0.36065573770491804,51.0,-0.4514296060331941,0.3333333333333333,16.047021767492705,0.5959474187631342,0.31641466667661644,0.013859092081809637
1053,high_veg,1,245719.2091,Sub-Saharan Africa,Lower Middle,1205.895085066163,0.9273205747059574,812,19.58526443032656,16.14869139105788,0.12807881773399016,1058,0.7674858223062382,12.411944736568467,124.0,-0.3288796531656184,0.3548387096774194,49.0,0.27706629472257155,0.6938775510204082,37.0,0.46743613148499674,0.8378378378378378,23.258939030206424,1.2345399785939266,0.30204964616315655,0.021924297160229346
10535,high_veg,1,96260.98539,Eastern and South-Eastern Asia,Upper Middle,898.4631379962193,-0.030847752353319265,862,16.33357305526735,14.449101481532573,0.1148491879350348,1058,0.8147448015122873,11.474818379559329,126.0,-0.508530334378582,0.30952380952380953,45.0,-0.3490760044848801,0.37777777777777777,49.0,-0.10389957971424893,0.4897959183673469,18.673259598827677,0.6264690988196809,0.43130119293902536,0.02196738623886533
10537,low_veg,0,165148.9046,Eastern and South-Eastern Asia,Upper Middle,692.820415879017,-0.6717711986668768,827,21.944682693481468,20.432004508395305,0.08948004836759371,1058,0.781663516068053,12.01460279803884,121.0,0.0026716090948840725,0.4297520661157025,55.0,-0.31321809831615843,0.32727272727272727,38.0,-0.09948639110763317,0.3157894736842105,23.641556612367037,0.6324710826667113,0.411291347246372,0.021608268076338637
10539,low_veg,0,87309.9281,Eastern and South-Eastern Asia,Upper Middle,877.0557655954632,-0.0975677741189843,911,15.923772964477507,14.30784978413746,0.09879253567508232,1058,0.8610586011342155,11.377219459302053,134.0,-0.45294625108928777,0.44776119402985076,57.0,0.4175899670462104,0.7017543859649122,42.0,0.8563485484564316,0.7857142857142857,19.061177586649013,0.6567142745167986,0.42844382805162623,0.022904910407472178
10540,low_veg,0,223530.1195,Central and Southern Asia,Lower Middle,791.2911153119093,-0.3648691143545219,912,22.835172791290262,18.633226464739987,0.11074561403508772,1058,0.8620037807183365,12.317301446819597,165.0,0.014428586720321752,0.5333333333333333,53.0,-0.06743774497100571,0.5283018867924528,35.0,-0.15264694596760253,0.42857142857142855,25.53308477021418,1.193822293890638,0.27566130405659184,0.015732440403347855
10542,low_veg,0,151048.332,Central and Southern Asia,Lower Middle,829.5245746691871,-0.2457074913052518,793,21.99531068262064,17.06730124688232,0.1210592686002522,1058,0.7495274102079396,11.925355144052755,143.0,-0.031114565653707415,0.5174825174825175,58.0,-0.009908507353525204,0.3448275862068966,32.0,-0.24711910422441108,0.21875,26.384660301016222,1.5201317127665452,0.27442824517546316,0.020395917932077155
10543,low_veg,0,985186.1122,Eastern and South-Eastern Asia,Upper Middle,884.2835538752363,-0.07504103976241061,1035,12.404693827663891,10.271554262946204,0.09758454106280193,1058,0.9782608695652174,13.800585848702044,135.0,-0.3364552144955745,0.28888888888888886,50.0,0.2836278763169271,0.74,44.0,0.1920673139569942,0.7045454545454546,14.798918798290291,0.5509639051078135,0.2841669101850569,0.012314374665700928
10544,low_veg,0,142287.4272,Central and Southern Asia,Lower Middle,880.4395085066162,-0.08702171566514197,796,25.13586797714234,23.90075515809432,0.10804020100502512,1058,0.7523629489603024,11.865604425993176,110.0,-0.0531279149856157,0.45454545454545453,40.0,-0.2223655903536203,0.35,20.0,-0.188561975593953,0.4,27.597722065466264,0.9388467633070485,0.21621748230783305,0.01601951093889025
10545,high_veg,1,199651.1072,Eastern and South-Eastern Asia,Upper Middle,1033.6521739130435,0.3904937953151466,993,12.997921973008374,10.956821032866385,0.0986908358509567,1058,0.9385633270321361,12.204326658180975,145.0,8.41346307248617e-05,0.496551724137931,56.0,-0.243899425672972,0.39285714285714285,55.0,-0.1929670229116232,0.45454545454545453,15.417987719544533,0.5857421942990545,0.2882268499600703,0.012481034861256986
10546,high_veg,1,512310.2977,Central and Southern Asia,Lower Middle,1156.8856332703213,0.7745735850554961,923,22.83229802715465,18.16689684335649,0.10617551462621885,1058,0.8724007561436673,13.146685770642705,163.0,0.06208273880064217,0.588957055214724,54.0,-0.23136977147828675,0.35185185185185186,35.0,-0.1470240027985665,0.34285714285714286,25.370870204612327,1.1645074392425872,0.27668198580819736,0.016320137151242198
10547,low_veg,0,129214.7175,Eastern and South-Eastern Asia,Upper Middle,537.8015122873346,-1.1549161838665207,1040,11.120514276292596,8.370475355276977,0.10096153846153846,1058,0.9829867674858223,11.769230776381798,121.0,-0.1922338026178526,0.4132231404958678,44.0,0.07622047586420656,0.5909090909090909,33.0,0.18424567481380094,0.696969696969697,12.70849547494958,0.45437368930725486,0.28425924610856385,0.010809423040683767
10553,high_veg,1,501236.9411,Eastern and South-Eastern Asia,Upper Middle,1080.3865784499055,0.5361501808599086,897,16.114158603649855,14.38352799469611,0.11036789297658862,1058,0.8478260869565217,13.12483420459521,134.0,-0.3973339759472277,0.3805970149253731,50.0,-0.07720310117912853,0.4,44.0,0.5182344042666158,0.75,18.433452564718607,0.5929336807532823,0.43952973413632657,0.02244443182259653
10557,high_veg,1,93245.99716,Eastern and South-Eastern Asia,Upper Middle,1013.1238185255198,0.3265133920863734,1022,13.400650069827151,11.443641552444053,0.09784735812133072,1058,0.9659735349716446,11.442996410686597,162.0,-0.4525654035219421,0.3395061728395062,57.0,0.32896591181839857,0.6140350877192983,52.0,0.48986293541137765,0.6538461538461539,15.883421862954187,0.5676472745565432,0.3268611773191552,0.013418643352502464
10563,low_veg,0,463738.6127,Eastern and South-Eastern Asia,Upper Middle,725.7334593572779,-0.5691916323317631,890,21.93739540547506,20.48232909367225,0.08651685393258426,1058,0.8412098298676749,13.04707633777751,129.0,-0.060937235780883475,0.5193798449612403,56.0,0.21856643841101372,0.6071428571428571,35.0,0.18399613619059185,0.6857142857142857,23.673829011492153,0.6088992499698417,0.26688389522824707,0.02153803363654395
10565,high_veg,1,224157.3365,Eastern and South-Eastern Asia,Upper Middle,1017.5009451795842,0.34015551406954264,993,13.855267627422677,11.781253843416255,0.09969788519637462,1058,0.9385633270321361,12.320103479362482,159.0,-0.5102349617172408,0.27044025157232704,66.0,0.38072700380746805,0.696969696969697,53.0,0.3280585633846058,0.5660377358490566,15.828288777419662,0.5821891592155005,0.36037920966912707,0.013281689580618972
10567,low_veg,0,51152.3141,Eastern and South-Eastern Asia,Upper Middle,859.4187145557656,-0.1525368944398511,845,16.721667747497577,14.833912165115631,0.11124260355029586,1058,0.7986767485822306,10.842563011803135,118.0,-0.2585707056034187,0.3983050847457627,54.0,0.005022866859470238,0.5555555555555556,45.0,0.1373835996639333,0.6666666666666666,18.901351128536678,0.6632751578186332,0.4345563560426332,0.02347243040537401
10573,high_veg,1,363143.5367,Eastern and South-Eastern Asia,Upper Middle,1199.2381852551985,0.9065731194851705,1019,12.119183567208324,9.907808768899674,0.0971540726202159,1058,0.9631379962192816,12.802553452996266,153.0,-0.39852525027819924,0.27450980392156865,55.0,0.43195366990608747,0.6181818181818182,51.0,0.5958233019442125,0.7058823529411765,15.13379720915068,0.5924078922660249,0.2849069319285859,0.01245911263608849
10576,high_veg,1,9755302.728,Central and Southern Asia,Lower Middle,2642.74763705104,5.405536385026346,968,23.539422282591374,19.24238904589557,0.1012396694214876,1058,0.9149338374291115,16.093321564669058,176.0,0.09040824762176478,0.6306818181818182,53.0,0.1221909233680323,0.5283018867924528,39.0,-0.0007021054036402465,0.46153846153846156,25.343494148487217,1.1305773054367325,0.27856171379984357,0.016577451403789925
10579,low_veg,0,203134.1948,Eastern and South-Eastern Asia,Upper Middle,267.1030245746692,-1.9985979143475456,1032,,,0.0,1058,0.9754253308128544,12.221622097749325,125.0,-0.2004040995506298,0.408,49.0,0.05212699996639375,0.5102040816326531,41.0,0.17752964707186683,0.5365853658536586,14.741498142002886,0.5064205453598695,0.2835199003794493,0.012419109795309939
1058,high_veg,1,1060250.077,Europe,High income,1142.8412098298677,0.7308015508192822,1056,12.514778355208108,11.391575273339857,0.10037878787878787,1058,0.998109640831758,13.874015359961216,143.0,-0.11596363172349253,0.43356643356643354,48.0,0.18790019639414393,0.7291666666666666,35.0,0.43312902247070034,0.9142857142857143,15.204187853146438,0.44930771136678344,0.3158187216115417,0.015338440828697257
10580,high_veg,1,916646.3918,Central and Southern Asia,Lower Middle,1272.9659735349717,1.1363593607235893,903,22.237479405487136,17.57315118202318,0.09856035437430787,1058,0.8534971644612477,13.728477062693674,173.0,-0.06279296534327611,0.43352601156069365,70.0,0.062195341906300786,0.6,44.0,0.03487008394922726,0.5227272727272727,24.97032249038929,1.087373869063692,0.28346855262262455,0.020238653530142404
10581,high_veg,1,58550.51618,Eastern and South-Eastern Asia,Upper Middle,906.8818525519848,-0.0046092767532144524,912,14.571318611731897,12.64023074456976,0.10416666666666667,1058,0.8620037807183365,10.977645185041656,133.0,-0.22143180180146577,0.39097744360902253,53.0,-0.0695718578588338,0.39622641509433965,54.0,-0.5876186350640504,0.2962962962962963,17.462327002757913,0.5648958466442084,0.333363782886296,0.017935917380229538
10585,low_veg,0,535089.0962,Eastern and South-Eastern Asia,Upper Middle,427.6162570888469,-1.498328840379134,1049,12.10009174346925,8.858460293491092,0.09914204003813155,1058,0.9914933837429112,13.19018854696601,115.0,-0.3360010067507835,0.3739130434782609,42.0,0.018944703407593525,0.5238095238095238,23.0,0.4488151215220605,0.782608695652174,12.703876506538633,0.4305813884387006,0.28348771373506,0.010398308211615956
10586,high_veg,1,3434078.365,Central and Southern Asia,Lower Middle,1068.6219281663516,0.499483479861311,920,22.872498919504324,18.591539816746298,0.10978260869565218,1058,0.8695652173913043,15.04925914050533,163.0,-0.16836886979617421,0.3496932515337423,51.0,-0.09981730428334167,0.39215686274509803,39.0,0.2140923993294569,0.6410256410256411,25.510562367434883,1.1871228951807133,0.2768613068873546,0.015837738029053267
1059,low_veg,0,271212.3439,Europe,High income,763.8260869565217,-0.4504689374136723,1054,,,0.0,1058,0.996219281663516,12.51065734986802,128.0,-0.11997586137254627,0.546875,46.0,0.023969220661122007,0.5652173913043478,36.0,-0.1305575847493632,0.4722222222222222,13.68344003573735,0.30820865859628827,0.26150796034998147,0.016251245817640335
10591,low_veg,0,646831.5309,Eastern and South-Eastern Asia,Upper Middle,676.234404536862,-0.7234645600490079,908,22.173253186009532,20.62616753037421,0.08920704845814978,1058,0.8582230623818525,13.379841154569247,128.0,-0.24779317366307427,0.3984375,54.0,0.16289147577676372,0.6296296296296297,36.0,0.027986476553026367,0.5277777777777778,23.722908800225703,0.5970484031396266,0.2354598728355002,0.020706010608806478
10597,low_veg,0,166061.3573,Eastern and South-Eastern Asia,Upper Middle,752.7192816635161,-0.4850853432491763,854,21.117952537536638,19.67495689786673,0.08665105386416862,1058,0.8071833648393195,12.020112621334347,130.0,-0.28031178704288034,0.4076923076923077,51.0,0.17254352044989787,0.6078431372549019,43.0,-0.020783530004659056,0.6046511627906976,23.509355566003677,0.6163947532845745,0.38220477498159705,0.023049128328985268
106,high_veg,1,121221.6873,Europe,Lower Middle,1019.4773156899812,0.34631523703797434,1013,6.896854001171221,5.7270442328874225,0.09970384995064166,1058,0.9574669187145558,11.705376274728648,139.0,-0.5355500167141637,0.37410071942446044,50.0,0.5676930047538654,0.76,35.0,0.4274303214903236,0.7142857142857143,10.208781379382442,0.40245706306318557,0.34640654474966315,0.01179892893833608
10601,high_veg,1,53972.38019,Eastern and South-Eastern Asia,Upper Middle,920.5103969754254,0.037866593874147945,862,16.205260753631592,14.29160606771431,0.11252900232018562,1058,0.8147448015122873,10.896227716733975,120.0,-0.03496686052619658,0.4583333333333333,50.0,-0.6259251442197878,0.34,46.0,-0.48783851635880443,0.2608695652173913,17.977357463444534,0.5457625805225665,0.4473815690639536,0.023963309306403523
10603,low_veg,0,183403.7734,Eastern and South-Eastern Asia,Upper Middle,583.9224952741021,-1.0111716396448158,1044,10.379338066666236,8.039298026891034,0.09865900383141762,1058,0.9867674858223062,12.119445413292954,131.0,-0.10975742730883803,0.40458015267175573,47.0,0.17891550661657327,0.6595744680851063,38.0,0.1615471984976681,0.631578947368421,12.788028597648479,0.4674259665715986,0.26657661428035395,0.010406966219204013
10608,low_veg,0,59877.06079,Central and Southern Asia,Lower Middle,798.2863894139887,-0.34306705328835174,795,25.019253540039074,23.392699324938654,0.1119496855345912,1058,0.7514177693761814,11.000048752325517,134.0,-0.04931205767334061,0.47761194029850745,41.0,-0.029212543689189147,0.4634146341463415,25.0,0.0202371415348793,0.48,27.46659496178536,1.0305358896250434,0.374472988578157,0.01801460462299277
1061,high_veg,1,71547.49367,Europe,High income,1010.8534971644611,0.3194375171125938,1049,6.570171664673637,5.431495127559989,0.10009532888465204,1058,0.9914933837429112,11.178116755300485,120.0,0.08844066651538642,0.5583333333333333,46.0,0.055784057708515127,0.5217391304347826,33.0,-0.09074030645733686,0.5151515151515151,8.475417165328246,0.20409743158992025,0.47128308761155724,0.01604333392978947
10611,high_veg,1,199875.6859,Eastern and South-Eastern Asia,Upper Middle,979.7003780718336,0.22234307950403193,969,15.534451604112348,13.886205488439675,0.10113519091847266,1058,0.9158790170132325,12.205450881775146,156.0,-0.20367589845917086,0.532051282051282,55.0,0.1622073168092326,0.6545454545454545,54.0,0.04388753309621299,0.5740740740740741,17.7532356191129,0.5498882114575337,0.3446878859834413,0.018530772604359213
10614,low_veg,0,107644.9344,Central and Southern Asia,Lower Middle,784.4234404536862,-0.3862734888588851,804,25.07999143600466,23.47589411333025,0.11069651741293532,1058,0.7599243856332704,11.58659344548468,131.0,0.00610327651701407,0.5801526717557252,39.0,-0.10363076957528514,0.5128205128205128,25.0,0.046114168659835426,0.52,27.550337432808472,0.9993509153519922,0.3859721381399033,0.01821445735411841
10615,low_veg,0,515770.4851,Eastern and South-Eastern Asia,Upper Middle,880.0321361058601,-0.08829136683654025,864,20.56128703098676,19.1464754431533,0.08333333333333333,1058,0.8166351606805293,13.153417149194645,134.0,-0.19115265418876878,0.3358208955223881,56.0,-0.05670972888974265,0.5,49.0,-0.02458403779055649,0.5102040816326531,23.232786105871817,0.618879160004175,0.4190539323809785,0.022420183801889676
10617,low_veg,0,65726.356,Eastern and South-Eastern Asia,Upper Middle,788.2258979206049,-0.3744224293170392,843,16.68897407365887,14.865587101091585,0.1055753262158956,1058,0.7967863894139886,11.093255280804048,134.0,0.13815471713241761,0.5223880597014925,56.0,-0.18549276002288334,0.42857142857142855,40.0,0.09909317147982319,0.55,19.10408511062653,0.67438790157231,0.4217642294661985,0.01861016011232338
10623,high_veg,1,101512.985,Eastern and South-Eastern Asia,Upper Middle,898.921550094518,-0.029419026557198028,862,16.61391296386722,14.724102441764124,0.10904872389791183,1058,0.8147448015122873,11.527942000315985,119.0,-0.371992705746754,0.3865546218487395,49.0,0.1211866130750394,0.46938775510204084,46.0,-0.17874913530191705,0.6086956521739131,18.732418865475502,0.645246196991257,0.42704114974634255,0.021810438425156124
