uc_id,un_sdg_reg,wb_income,n_dhd_hot,p_failure,mean_t2m,mean_wetbulb,mean_vpd_pct,mean_rzsm_pct,mean_tc_aet_mm,mean_tc_def_mm,mean_water_support_ratio,ahe_night_wm2,ahe_annual_wm2,ventilation_obstruction_index,built_surface_fraction_2020,mean_building_height_2020,road_density_2024,lcz_compact_share_2025,lcz_natural_share_2025,green_cover_mean_2020
2166,Australia and New Zealand,High income,14,0.42857142857142855,20.121660041809093,17.803021700787106,92.54658385093168,9.006211180124224,86.80714285714286,75.46428571428571,0.5828430699400045,,,-0.7630995135895915,0.2313914117647058,7.906543984,0.015701302,0.069,15.691,0.485481799
2167,Northern America,High income,8,0.75,19.217660980502593,14.791306261914174,92.93478260869566,13.58695652173913,7.5625,160.025,0.047309257451953676,5.486301157587547,4.076636899748228,0.5492865696847415,0.2430672647058823,7.47561176,0.026115692,2.792,10.028,0.343292333
217,Latin America and the Caribbean,Upper Middle,33,0.6363636363636364,27.43363789551468,22.529665335747367,92.88537549407116,9.749670619235838,64.00909090909092,116.0878787878788,0.373449560228504,,,1.0644690887051158,0.2941268668407311,7.473750485,0.017574017,11.909,11.685,0.481187063
2172,Latin America and the Caribbean,Upper Middle,30,0.26666666666666666,20.00103712842359,19.553869517509142,94.78260869565219,10.289855072463768,90.14333333333335,30.343333333333337,0.7596357469165558,,,2.107734871769595,0.1817550588235294,7.542394626,0.016584639,25.022,22.41,0.48483444
2178,Latin America and the Caribbean,Upper Middle,17,0.29411764705882354,20.40609362433942,16.858200676061895,95.14066496163683,7.416879795396419,61.61764705882353,114.23529411764706,0.363097522283427,,,0.004942956731625953,0.2265266774193548,8.582208949,0.01302367,8.49,21.351,0.403984479
218,Latin America and the Caribbean,High income,27,0.5185185185185185,24.49157441658342,18.818416782179288,96.29629629629629,8.21256038647343,55.15555555555556,138.4037037037037,0.30632845650202184,,,-0.26386549287760624,0.2627123461538461,6.601992486,0.013254172,10.986,25.527,0.404137503
2186,Europe,High income,20,0.65,13.825475917951348,12.39621730711482,95.65217391304347,9.347826086956522,46.9,45.92,0.5196823845384878,,,-1.5448014496392521,0.2032682692307692,7.324792443,0.022160288,3.0319999999999996,24.164,0.483293696
2192,Europe,High income,24,0.5833333333333334,17.65636524763488,15.053055847014077,94.3840579710145,9.239130434782608,52.18333333333334,66.64166666666667,0.4669292627508937,,,-0.6969040240580419,0.2566394444444444,7.933752279,0.029266447,4.968,20.752,0.531432842
2193,Europe,High income,29,0.5517241379310345,16.594718091241287,13.555978384540728,94.60269865067465,10.494752623688155,60.45862068965517,63.148275862068964,0.5025982646839929,,,-2.2814503214127786,0.2024973157894737,7.817600287,0.022315996,2.632,26.626,0.552423271
2195,Europe,High income,26,0.5769230769230769,20.063944294357597,17.602575252588192,94.31438127090301,10.535117056856187,54.21538461538462,99.09615384615384,0.36214028757890815,,,0.8131161731200306,0.2423873536585366,8.490286897,0.020979602,4.949,20.274,0.402214816
2202,Europe,High income,17,0.6470588235294118,20.812160323647916,16.71474595997644,93.60613810741688,8.43989769820972,43.5,110.32941176470588,0.28263560637840274,,,-1.514395375072437,0.217395294117647,6.075590664,0.016403456,5.063,14.997,0.480437731
2203,Sub-Saharan Africa,Upper Middle,12,0.5833333333333334,20.807143015331707,18.830790179135914,93.4782608695652,11.231884057971014,28.99166666666667,111.53333333333335,0.21370807613589626,,,1.8316366877336923,0.2377482307692307,5.969240465,0.014515393,22.938,24.302,0.310357248
2204,Europe,Lower Middle,16,0.8125,19.902746977124934,15.74414633661433,95.3804347826087,9.51086956521739,42.19375,94.88125,0.31080171897111614,,,-0.8393868078381626,0.2223013888888889,8.692078105,0.019530701,1.156,17.378999999999998,0.434827166
2205,Northern Africa and Western Asia,Upper Middle,17,0.6470588235294118,25.381517758088975,19.69692068921575,93.35038363171356,10.997442455242966,14.423529411764706,229.58823529411765,0.060868748395333565,,,0.7965080298066827,0.1750997857142857,7.295169258,0.01575246,12.764,9.565,0.321262374
2208,Northern Africa and Western Asia,Lower Middle,20,0.2,24.56902243916586,21.765261142849774,90.43478260869566,11.521739130434781,0.06000000000000001,189.615,0.00033031649983891,,,-1.414350362275458,0.1333720625,5.263579178,0.012327031,12.753,18.873,0.357255225
2212,Sub-Saharan Africa,Lower Middle,38,0.5263157894736842,17.958099967555015,15.112979509801152,93.82151029748285,9.153318077803203,66.11578947368422,82.36578947368422,0.5139880460358054,,,1.9388413077037663,0.2276297368421052,5.563364955,0.0132537,15.858,23.757,0.319529962
2213,Sub-Saharan Africa,Low income,29,0.4827586206896552,20.971389199764808,19.413426549452346,94.75262368815592,7.796101949025487,62.00689655172414,84.10689655172413,0.4379009387034106,,,-1.960723236341305,0.1438720322580645,4.28677777,0.006495582,3.838,14.899,0.576373336
2232,Central and Southern Asia,Lower Middle,30,0.23333333333333334,26.868878005176345,24.082015568035114,95.21739130434783,10.434782608695652,125.81,27.67,0.8509193618540972,,,-5.1919112583015385,0.0580372894736842,2.821218433,0.004521263,0.047,44.25,0.51324211
2241,Eastern and South-Eastern Asia,High income,16,0.5625,24.831053488505578,22.605425927677878,94.83695652173913,10.326086956521738,115.34375,15.3875,0.8888796904458723,39.271553004857445,30.716838883209157,4.988657271971167,0.2203874852941176,12.95389742,0.019354421,24.603,17.937,0.335497213
