uc_id,share_intervals_sync_positive_burden_q95,mean_tb_night_anom_during_sync_positive_q95,total_weighted_burden_q95,n_sync_positive_intervals_q95,mean_t2m_c,mean_ring_veg,country,wb_income,un_sdg_reg,population_2025,developing_economy,baseline_heat_tertile,baseline_veg_tertile
3655,0.038752362948960305,2.677041004682927,15993765.993794769,41,10.355318957124679,1190.931001890359,United Kingdom,High income,Europe,145717.5489,0,cooler,higher_veg
3656,0.03497164461247637,1.0428187638536484,4721956.870502575,37,26.69257694067579,932.6162570888469,Ghana,Lower Middle,Sub-Saharan Africa,122380.2835,1,hotter,lower_veg
3657,0.038752362948960305,2.9690271185996995,12591604.375844512,41,11.132278007767951,1175.4092627599243,France,High income,Europe,103438.6988,0,cooler,higher_veg
3660,0.03969754253308128,3.082577434501249,23046059.09842905,42,11.039182159906764,1144.3998109640831,Germany,High income,Europe,178005.4855,0,cooler,middle
3662,0.03213610586011342,3.1681707848023914,77924486.39663744,34,9.133353214717753,1308.3534971644613,Poland,High income,Europe,723413.2294,0,cooler,higher_veg
3666,0.0330812854442344,1.7928706359708253,31500340.233745784,35,15.976831760977348,1102.0803402646502,Turkey,Upper Middle,Northern Africa and Western Asia,501993.6759,1,middle,middle
3667,0.02835538752362949,1.7710724916008622,7273462.434383868,30,16.59084757294463,1376.1729678638942,South Africa,Upper Middle,Sub-Saharan Africa,136893.746,1,middle,higher_veg
367,0.035916824196597356,1.2477542458697963,77417315.40426259,38,25.72878641437113,979.554820415879,Cuba,Upper Middle,Latin America and the Caribbean,1632771.662,1,hotter,lower_veg
3687,0.020793950850661626,1.1036269894477293,13517199.705434585,22,25.709119241101774,1078.0113421550095,Myanmar,Lower Middle,Eastern and South-Eastern Asia,556726.2982,1,hotter,middle
369,0.030245746691871456,1.1012514262027504,2635779.5201191083,32,25.845006522204198,965.5047258979206,Jamaica,Upper Middle,Latin America and the Caribbean,74795.0087,1,hotter,lower_veg
3696,0.03497164461247637,1.503110716780479,2934954.4255907745,37,18.265011808535924,1087.4877126654064,México,Upper Middle,Latin America and the Caribbean,52772.62127,1,middle,middle
3699,0.027410207939508508,0.8451095194196959,3256356.925091987,29,23.177317360203173,1043.8534971644613,Venezuela,Upper Middle,Latin America and the Caribbean,132868.1872,1,hotter,middle
3700,0.030245746691871456,2.2526607177851505,232247119.82091534,32,7.113564003459826,1474.2873345935727,Canada,High income,Northern America,3221844.478,0,cooler,higher_veg
3705,0.036862003780718335,2.744573311874602,5683310.4981723735,39,10.109504047939467,1023.4168241965973,United Kingdom,High income,Europe,53096.01663,0,cooler,middle
3707,0.036862003780718335,1.9534896090438274,5271642.982653112,39,14.911741140105931,962.7514177693762,France,High income,Europe,69194.29326,0,middle,lower_veg
3710,0.03780718336483932,2.5626591149208364,7731617.701232303,40,9.425491232721392,1028.4357277882798,Germany,High income,Europe,75425.73314,0,cooler,middle
3711,0.0330812854442344,2.2147549940928553,5816687.291789118,35,13.020603666709283,1195.1436672967864,Italy,High income,Europe,75038.12653,0,cooler,higher_veg
3712,0.03213610586011342,3.2505202176936727,221033774.7280916,34,9.415116451632827,1657.0623818525519,Poland,High income,Europe,1999985.522,0,cooler,higher_veg
3716,0.03497164461247637,1.3701506105905665,2857459.512024521,37,19.555220079932813,927.0047258979206,South Africa,Upper Middle,Sub-Saharan Africa,56365.07028,1,middle,lower_veg
372,0.03213610586011342,1.3448335589898008,3158416.794540069,34,25.673145593812677,1160.3856332703213,Dominican Republic,Upper Middle,Latin America and the Caribbean,69075.17364,1,hotter,higher_veg
3739,0.03497164461247637,2.0568723374435165,218290888.4145544,37,10.70372828617493,931.7996219281664,North Korea,Low income,Eastern and South-Eastern Asia,2868313.037,1,cooler,lower_veg
3741,0.031190926275992438,1.7266857510023608,3537847.542315543,33,13.789445120659913,1159.148393194707,Japan,High income,Eastern and South-Eastern Asia,62088.60021,0,cooler,higher_veg
3743,0.035916824196597356,1.8591271607999222,6072857.203196871,38,18.362656511130407,1069.3260869565217,United States,High income,Northern America,85960.78581,0,middle,middle
3747,0.035916824196597356,1.0208519040761992,10102888.60033625,38,21.59765037352454,1109.070888468809,Venezuela,Upper Middle,Latin America and the Caribbean,260434.9254,1,hotter,middle
3753,0.0330812854442344,2.0752390081529146,10134057.658879193,35,8.392208878406388,1128.9820415879017,United Kingdom,High income,Europe,139523.4493,0,cooler,middle
3755,0.03780718336483932,1.7946758516878294,15738009.761984639,40,17.520711257293307,1054.7561436672968,Algeria,Lower Middle,Northern Africa and Western Asia,219231.9263,1,middle,middle
3756,0.03497164461247637,3.0853981187572477,21772336.39818091,37,11.289916166913201,1120.8459357277882,France,High income,Europe,190718.1834,0,cooler,middle
3758,0.04064272211720227,2.6943814530768515,10439792.62044306,43,10.356853635101295,1107.3412098298677,Germany,High income,Europe,90108.20447,0,cooler,middle
3759,0.03213610586011342,1.707767353161883,3250963.1310136584,34,13.98258824399531,1119.898865784499,Italy,High income,Europe,55989.22037,0,cooler,middle
376,0.0330812854442344,0.892054700066142,2818657.6280000526,35,24.51577768241843,1075.8327032136106,Puerto Rico,High income,Latin America and the Caribbean,90278.18034,0,hotter,middle
3760,0.03497164461247637,3.1370509496700962,8770699.04877223,37,9.459011536149335,948.0964083175803,Poland,High income,Europe,75563.29943,0,cooler,lower_veg
3764,0.031190926275992438,1.3742489348691567,4506740.54189623,33,19.684885611060167,966.4187145557656,South Africa,Upper Middle,Sub-Saharan Africa,99376.38789,1,middle,lower_veg
3766,0.03213610586011342,2.4102377319359847,51213549.90998598,34,11.028682624332287,1109.3667296786389,Ukraine,Lower Middle,Europe,624951.1655,1,cooler,middle
3767,0.03780718336483932,1.299503143891006,10821587.532272115,40,22.125110907027405,1294.4517958412098,Egypt,Lower Middle,Northern Africa and Western Asia,208187.021,1,hotter,higher_veg
377,0.02835538752362949,2.429384608435277,20332363.846095037,30,15.347498116234469,1319.4527410207938,Argentina,Upper Middle,Latin America and the Caribbean,278978.2479,1,middle,higher_veg
3778,0.0330812854442344,1.6499041706117308,11455105.037264857,35,18.814870688084504,1289.2173913043478,India,Lower Middle,Central and Southern Asia,198368.3181,1,middle,higher_veg
3789,0.03497164461247637,1.9030817612349549,5498558.876186415,37,17.150872662965238,1081.304347826087,United States,High income,Northern America,78088.97252,0,middle,middle
3798,0.036862003780718335,2.7009376627080677,10651977.080878135,39,10.38985432075018,1101.4499054820417,United Kingdom,High income,Europe,101123.2585,0,cooler,middle
3801,0.034026465028355386,2.183566062062016,26520937.08146796,36,15.09175353015981,1125.9347826086957,France,High income,Europe,337380.5398,0,middle,middle
3803,0.03969754253308128,3.2764169161978263,10067363.307453673,42,10.826806580436816,1055.1304347826087,Germany,High income,Europe,73158.92101,0,cooler,middle
3805,0.034026465028355386,2.961962560150037,17856359.05231519,36,8.870641356636854,1052.8506616257089,Poland,High income,Europe,167459.9066,0,cooler,middle
3809,0.02930056710775047,1.362340800323873,61810711.189418525,31,19.31105511811232,1798.7060491493385,South Africa,Upper Middle,Sub-Saharan Africa,1463579.384,1,middle,higher_veg
3811,0.02835538752362949,3.2148347236141643,123872081.31923622,30,9.039768287135816,1198.539697542533,Ukraine,Lower Middle,Europe,1284379.986,1,cooler,higher_veg
3834,0.0330812854442344,2.066552879721179,5283907.388398029,35,16.337779977620254,1161.6776937618147,United States,High income,Northern America,73053.43309,0,middle,higher_veg
3835,0.035916824196597356,1.5698355901086039,7625452.584954503,38,19.504228339290872,1123.609640831758,México,Upper Middle,Latin America and the Caribbean,127828.5485,1,middle,middle
3837,0.03780718336483932,1.121013901234096,119604223.39037094,40,21.29388303940207,1113.3015122873346,Venezuela,Upper Middle,Latin America and the Caribbean,2667322.485,1,hotter,middle
3839,0.02835538752362949,2.3904995900392896,10121558.837861368,30,18.341540069447777,1241.6843100189035,Argentina,Upper Middle,Latin America and the Caribbean,141135.8931,1,middle,higher_veg
3843,0.0330812854442344,2.796916076883823,32273828.68292358,35,9.462775990519996,1279.5718336483933,United Kingdom,High income,Europe,329687.9011,0,cooler,higher_veg
3846,0.03497164461247637,3.26324733903618,12307923.830545183,37,11.671629545143333,1058.9281663516067,France,High income,Europe,101937.2899,0,cooler,middle
3848,0.036862003780718335,3.164855073370247,6940151.63584367,39,10.464927011029083,1040.63988657845,Germany,High income,Europe,56227.72668,0,cooler,middle
3850,0.034026465028355386,2.903957936958399,6704152.286001191,36,9.31477127618534,949.1512287334593,Poland,High income,Europe,64128.49512,0,cooler,lower_veg
3856,0.027410207939508508,2.203611329191994,18661743.250944078,29,11.409257241778363,1203.5189035916824,Ukraine,Lower Middle,Europe,292024.4507,1,cooler,higher_veg
3869,0.022684310018903593,1.3591235301708944,21229126.34563208,24,24.85528015846068,957.8194706994329,Bangladesh,Lower Middle,Central and Southern Asia,650821.5857,1,hotter,lower_veg
3876,0.0330812854442344,2.233234571495946,7391777.296871429,35,13.546738608133465,934.374291115312,South Korea,High income,Eastern and South-Eastern Asia,94568.49708,0,cooler,lower_veg
3881,0.03213610586011342,1.9774156796637996,700515842.126988,34,13.442585878512377,1203.219281663516,Colombia,Upper Middle,Latin America and the Caribbean,10419360.65,1,cooler,higher_veg
3882,0.030245746691871456,1.8685133991262957,6166096.973547742,32,23.815180312663305,949.8260869565217,Venezuela,Upper Middle,Latin America and the Caribbean,103125.0461,1,hotter,lower_veg
3888,0.03780718336483932,2.600511768646949,272243469.6033208,40,9.908250791536856,1886.523629489603,United Kingdom,High income,Europe,2617210.513,0,cooler,higher_veg
3891,0.034026465028355386,2.985670673961609,19397911.889435217,36,10.114265937715862,1256.1597353497164,France,High income,Europe,180472.3108,0,cooler,higher_veg
3893,0.03969754253308128,2.9274745904684982,9805019.64020853,42,9.423207644298557,1083.086011342155,Germany,High income,Europe,79745.47391,0,cooler,middle
391,0.0330812854442344,1.6584739701674553,229897164.31022242,35,27.74522658170708,1166.1001890359169,Mali,Low income,Sub-Saharan Africa,3960562.859,1,hotter,higher_veg
3921,0.03213610586011342,1.8608469090589437,53595686.55566029,34,16.07563519532953,1166.15595463138,Japan,High income,Eastern and South-Eastern Asia,847110.912,0,middle,higher_veg
3923,0.036862003780718335,2.0342708529521776,5491483.420822052,39,18.53096169255267,1022.2051039697543,United States,High income,Northern America,69217.56117,0,middle,middle
3926,0.02835538752362949,1.7782542033535131,7542041.605590146,30,24.219221027881478,979.2627599243856,Venezuela,Upper Middle,Latin America and the Caribbean,141375.393,1,hotter,lower_veg
3932,0.036862003780718335,2.6651910609928104,12062077.949666133,39,10.116180922899462,1102.679584120983,United Kingdom,High income,Europe,116045.7329,0,cooler,middle
3934,0.03969754253308128,1.6562113336791797,6889528.648693134,42,17.312553280504105,906.9395085066162,Algeria,Lower Middle,Northern Africa and Western Asia,99043.15534,1,middle,lower_veg
3935,0.034026465028355386,2.0365035220958303,9675950.616995744,36,15.070906482590537,1278.1871455576559,France,High income,Europe,131979.3475,0,middle,higher_veg
3937,0.038752362948960305,2.7324245531929083,6043885.035484069,41,10.02242945598521,1063.8071833648394,Germany,High income,Europe,53949.09439,0,cooler,middle
3938,0.035916824196597356,1.6828356816191674,158340362.52394226,38,15.894420856573248,1680.7778827977315,Italy,High income,Europe,2476089.431,0,middle,higher_veg
3939,0.034026465028355386,2.6747088283900418,6890560.543527123,36,8.173168169513191,999.6427221172023,Poland,High income,Europe,71560.85833,0,cooler,lower_veg
394,0.031190926275992438,1.9449026642951484,72173674.30922356,33,10.00001691198772,1052.3572778827977,Ireland,High income,Europe,1124519.535,0,cooler,middle
3943,0.0330812854442344,1.3444094581350634,85932120.1335072,35,18.199329627703975,1583.3941398865784,South Africa,Upper Middle,Sub-Saharan Africa,1826231.895,1,middle,higher_veg
3944,0.02930056710775047,3.2663105520157663,36893429.78028768,31,8.464346693768487,928.2306238185255,Russia,Upper Middle,Europe,364359.3036,1,cooler,lower_veg
3954,0.036862003780718335,1.8514905931359715,7515792.563092388,39,18.612309781339306,956.0586011342155,Pakistan,Lower Middle,Central and Southern Asia,104085.125,1,middle,lower_veg
3956,0.022684310018903593,1.0566788364597164,3967915.113036311,24,25.478574781466207,967.547258979206,Bangladesh,Lower Middle,Central and Southern Asia,156461.7277,1,hotter,lower_veg
3959,0.013232514177693762,0.8122510998808584,772800.4446292456,14,25.7217832425399,908.5207939508507,Thailand,Upper Middle,Eastern and South-Eastern Asia,67959.31919,1,hotter,lower_veg
3964,0.030245746691871456,2.111512622387238,6334900.050023123,32,16.086832620570373,1243.6474480151228,Japan,High income,Eastern and South-Eastern Asia,93755.36024,0,middle,higher_veg
3969,0.027410207939508508,1.4745227283551503,3918614.2983832182,29,23.657427175794698,930.7873345935727,Venezuela,Upper Middle,Latin America and the Caribbean,91639.57149,1,hotter,lower_veg
3974,0.030245746691871456,2.4691052900576786,57616817.68465667,32,13.551555998923332,1151.8175803402646,Spain,High income,Europe,729221.8602,0,cooler,higher_veg
3975,0.03780718336483932,2.431257013773642,6607459.111654726,40,9.731834377127793,1069.1975425330813,United Kingdom,High income,Europe,67942.82828,0,cooler,middle
3978,0.036862003780718335,3.032172967521179,141283849.69794807,39,12.298904621126304,1649.9810964083176,France,High income,Europe,1194741.478,0,cooler,higher_veg
3980,0.03780718336483932,2.6438539471338585,6866618.611525878,40,9.530953799850744,1048.226843100189,Germany,High income,Europe,64930.01078,0,cooler,middle
3981,0.03780718336483932,1.6144447200671515,5971052.565281715,40,13.518960498394264,1275.3128544423441,Italy,High income,Europe,92462.94548,0,cooler,higher_veg
3982,0.0330812854442344,2.8387158872569453,7146358.423711949,35,9.332623916920003,1015.6011342155009,Poland,High income,Europe,71927.47614,0,cooler,middle
3986,0.035916824196597356,1.2820096618654937,17484464.734728467,38,17.447500491272088,1211.2221172022685,South Africa,Upper Middle,Sub-Saharan Africa,358903.2959,1,middle,higher_veg
3994,0.02930056710775047,2.2283434637014663,6161143.166378005,31,16.023064098225973,1077.7523629489604,Iran,Lower Middle,Central and Southern Asia,89190.26936,1,middle,middle
4008,0.035916824196597356,2.1039479184750602,59734970.817490116,38,18.709646675427273,1463.9706994328922,United States,High income,Northern America,747153.9112,0,middle,higher_veg
4011,0.031190926275992438,1.6114537767324084,10942958.041438296,33,24.775911130421825,1066.5018903591683,Venezuela,Upper Middle,Latin America and the Caribbean,205779.8951,1,hotter,middle
4012,0.02551984877126654,2.738581671121426,45772571.46289448,27,5.166303773421198,1066.7400756143668,Canada,High income,Northern America,619035.9201,0,cooler,middle
4013,0.030245746691871456,1.9782437911438298,17694350.693629727,32,16.360127019288473,921.703213610586,Argentina,Upper Middle,Latin America and the Caribbean,279514.821,1,middle,lower_veg
4020,0.03213610586011342,2.151579707153521,5709743.378658718,34,15.11609323282918,1271.7306238185256,France,High income,Europe,78051.31654,0,middle,higher_veg
4021,0.03497164461247637,1.666309402641815,51333358.704513274,37,25.78724096963763,908.5935727788279,Nigeria,Lower Middle,Sub-Saharan Africa,832611.3211,1,hotter,lower_veg
4022,0.04158790170132325,2.7871693576926577,111504038.2654855,44,10.172534614595735,1779.5075614366729,Germany,High income,Europe,909231.6837,0,cooler,higher_veg
4023,0.03213610586011342,2.4076747097773903,8305099.011144701,34,12.249744628042421,1210.9801512287333,Italy,High income,Europe,101453.7458,0,cooler,higher_veg
4027,0.031190926275992438,1.5169293564031003,17984054.407309312,33,13.773499687814917,1362.6984877126654,Turkey,Upper Middle,Northern Africa and Western Asia,359259.5419,1,cooler,higher_veg
4031,0.036862003780718335,1.2599394705823552,36430941.295467295,39,23.08575876089022,943.5085066162571,Egypt,Lower Middle,Northern Africa and Western Asia,741406.0133,1,hotter,lower_veg
4050,0.035916824196597356,1.854973423184179,3841887.744154014,38,17.506022489673484,954.3034026465028,United States,High income,Northern America,54503.37336,0,middle,lower_veg
4053,0.035916824196597356,1.140055814091678,18641836.136444088,38,22.124752816600846,1041.2410207939508,Venezuela,Upper Middle,Latin America and the Caribbean,430307.5596,1,hotter,middle
4055,0.0330812854442344,2.16931723207163,17282479.43890552,35,7.68074046055858,902.2797731568999,Canada,High income,Northern America,227622.3687,0,cooler,lower_veg
4056,0.02835538752362949,2.142901929872766,32654308.07989099,30,22.18458463452906,1410.2136105860113,Brazil,Upper Middle,Latin America and the Caribbean,507945.2871,1,hotter,higher_veg
4062,0.035916824196597356,3.2158371287844756,26803393.72459981,38,11.398321774628254,1203.5066162570888,France,High income,Europe,219337.1238,0,cooler,higher_veg
4064,0.035916824196597356,3.14950697939467,79468041.17745076,38,10.454776602100424,1451.3487712665406,Germany,High income,Europe,663997.3352,0,cooler,higher_veg
407,0.035916824196597356,3.2525839935837007,27112128.52434087,38,11.11391984132917,1258.6228733459357,Germany,High income,Europe,219356.9998,0,cooler,higher_veg
4070,0.03969754253308128,1.2608273112452426,26970116.816905413,42,16.27207389925978,897.6625708884688,South Africa,Upper Middle,Sub-Saharan Africa,509304.9879,1,middle,lower_veg
4075,0.035916824196597356,1.9856101841126992,10732274.609440008,38,17.32715355653818,909.9319470699432,Ethiopia,Low income,Sub-Saharan Africa,142237.5255,1,middle,lower_veg
408,0.04064272211720227,2.707964510567536,6028458.812561244,43,9.397652390935708,980.7325141776938,Switzerland,High income,Europe,51771.99185,0,cooler,lower_veg
4081,0.035916824196597356,1.7803293097698132,16950450.609521724,38,16.087718742744055,1269.5037807183364,Pakistan,Lower Middle,Central and Southern Asia,250551.6745,1,middle,higher_veg
4088,0.012287334593572778,0.8206509964022466,2247182.266767719,13,26.651215185335847,924.5160680529301,Thailand,Upper Middle,Eastern and South-Eastern Asia,210637.8657,1,hotter,lower_veg
409,0.031190926275992438,1.875882699332598,5703301.0710580535,33,13.273811383752301,950.5850661625709,Italy,High income,Europe,92131.18989,0,cooler,lower_veg
4092,0.035916824196597356,1.9815628740920297,127796902.92404132,38,16.71778122750518,2186.4659735349715,United States,High income,Northern America,1697183.792,0,middle,higher_veg
4097,0.030245746691871456,2.340790196426513,4860310.301725667,32,18.499794684849913,1233.890359168242,Brazil,Upper Middle,Latin America and the Caribbean,64886.07871,1,middle,higher_veg
410,0.03969754253308128,2.2759252647690817,14059981.439803077,42,9.43733486268729,1022.1521739130435,Denmark,High income,Europe,147088.0736,0,cooler,middle
4100,0.03497164461247637,2.292398842147714,14165597.317051852,37,12.61009495247819,1053.4092627599243,Spain,High income,Europe,167010.1967,0,cooler,middle
4101,0.0330812854442344,2.6877039711425805,8091697.879583539,35,9.809311012239247,1086.296786389414,United Kingdom,High income,Europe,86018.16661,0,cooler,middle
4103,0.036862003780718335,2.790462313301282,7808513.483956203,39,12.944506408016787,1190.7136105860113,France,High income,Europe,71750.94016,0,cooler,higher_veg
4105,0.03780718336483932,3.0875253867806256,29508173.777265936,40,9.287154400021118,1121.0217391304348,Germany,High income,Europe,238930.6166,0,cooler,middle
4107,0.0330812854442344,2.8495559007856635,5273193.892776159,35,9.681440931482822,1002.3137996219282,Poland,High income,Europe,52872.33797,0,cooler,lower_veg
4111,0.036862003780718335,1.43471133049411,24081345.857848734,39,16.240953243019295,903.2438563327032,South Africa,Upper Middle,Sub-Saharan Africa,430379.5429,1,middle,lower_veg
4133,0.034026465028355386,2.289751156464573,7944912.016670406,36,19.084074891811337,1197.7939508506615,United States,High income,Northern America,96382.52604,0,middle,higher_veg
4141,0.03780718336483932,2.3253523797111604,7163775.353763606,40,10.060959299722303,1060.8525519848772,United Kingdom,High income,Europe,77018.16955,0,cooler,middle
4145,0.04253308128544423,2.9682226099738767,17089821.807385746,45,10.788877972128986,1228.7542533081285,Germany,High income,Europe,127946.5417,0,cooler,higher_veg
4146,0.038752362948960305,1.4536577676127382,3172317.62052289,41,15.047590767619354,1158.6209829867676,Italy,High income,Europe,53226.83387,0,middle,higher_veg
4149,0.031190926275992438,1.1824420343783009,8070748.025330748,33,23.035449104453328,1008.8686200378072,Angola,Lower Middle,Sub-Saharan Africa,206833.075,1,hotter,middle
415,0.03780718336483932,3.0394737694356873,17440705.31308035,40,8.506978343056659,1032.195652173913,Austria,High income,Europe,143451.6847,0,cooler,middle
4152,0.027410207939508508,3.39133502170974,42027324.34243639,29,6.634911843438164,909.6672967863894,Russia,Upper Middle,Europe,427329.6715,1,cooler,lower_veg
416,0.03497164461247637,2.810214166290967,6576252.938334203,37,9.459086023123149,1004.0028355387524,Czechia,High income,Europe,63246.62655,0,cooler,lower_veg
4177,0.03213610586011342,1.7683113720495767,12037679.33053292,34,23.635626972539914,1303.4593572778829,Brazil,Upper Middle,Latin America and the Caribbean,200218.9194,1,hotter,higher_veg
4180,0.031190926275992438,1.9240701648994578,3688506.1343429857,33,8.63746754060178,1013.4962192816636,United Kingdom,High income,Europe,58091.9112,0,cooler,middle
4182,0.03969754253308128,1.7458463741714019,66868058.51960589,42,15.026392924921858,974.8629489603024,France,High income,Europe,911933.9794,0,middle,lower_veg
4183,0.0330812854442344,1.1099752287075253,52819926.32312985,35,26.827691588239418,1195.251417769376,Nigeria,Lower Middle,Sub-Saharan Africa,1359616.605,1,hotter,higher_veg
4184,0.04064272211720227,2.311695687086237,172354487.98385644,43,10.0248278698196,1769.5066162570888,Germany,High income,Europe,1733897.731,0,cooler,higher_veg
4185,0.036862003780718335,1.5812469405587999,3375084.041770283,39,14.131748335633427,1141.4102079395086,Italy,High income,Europe,54729.3495,0,cooler,middle
4189,0.02835538752362949,1.7167649204503115,3635061.1815264993,30,12.828034929036367,1049.5245746691871,Turkey,Upper Middle,Northern Africa and Western Asia,70579.67262,1,cooler,middle
419,0.034026465028355386,2.314782007796433,53662730.16376407,36,11.823477023286323,1443.3544423440453,Croatia,High income,Europe,643961.8886,0,cooler,higher_veg
4211,0.034026465028355386,2.1482905980263274,4450415.702528227,36,18.28483346599765,970.640831758034,United States,High income,Northern America,57544.66296,0,middle,lower_veg
4214,0.02930056710775047,1.248823916386418,4946080.9341643825,31,27.155397836298523,1122.749527410208,Venezuela,Upper Middle,Latin America and the Caribbean,127761.0044,1,hotter,middle
4215,0.026465028355387523,2.389737362439977,5813048.461452044,28,17.495422525892643,1231.6814744801513,Argentina,Upper Middle,Latin America and the Caribbean,86875.18423,1,middle,higher_veg
4219,0.02930056710775047,2.073330601290604,7028723.969770254,31,8.633059615440265,1076.3223062381853,United Kingdom,High income,Europe,109356.9116,0,cooler,middle
422,0.03213610586011342,2.5436093911693884,7653540.67451742,34,11.817473119040942,1166.586011342155,Hungary,High income,Europe,88497.91885,0,cooler,higher_veg
4220,0.036862003780718335,1.662285842366468,7871976.314233091,39,17.260248764374115,1139.8449905482041,Algeria,Lower Middle,Northern Africa and Western Asia,121426.4968,1,middle,middle
4221,0.04064272211720227,1.8617851090828816,6528491.677179841,43,14.193386497311591,1152.7873345935727,France,High income,Europe,81548.28777,0,cooler,higher_veg
4223,0.03969754253308128,2.8617104954487553,13392141.956784459,42,9.437652431288555,1098.8582230623817,Germany,High income,Europe,111423.0539,0,cooler,middle
4225,0.02930056710775047,3.5761922144999114,5989271.527832927,31,9.635013805234395,1025.0680529300566,Poland,High income,Europe,54024.58698,0,cooler,middle
4228,0.035916824196597356,1.3762808239280495,8339241.607502105,38,18.310043717473565,1070.4536862003781,South Africa,Upper Middle,Sub-Saharan Africa,159454.1773,1,middle,middle
423,0.031190926275992438,3.0383348417202027,5544552.861698623,33,10.992995369748156,1019.5103969754254,Slovakia,High income,Europe,55298.95885,0,cooler,middle
4230,0.03497164461247637,1.1869490294428815,48416013.42776076,37,21.632086832599725,1407.773156899811,Egypt,Lower Middle,Northern Africa and Western Asia,1102440.687,1,hotter,higher_veg
4249,0.036862003780718335,2.035541070614098,4811004.307491876,39,16.252741388813817,1129.7069943289225,United States,High income,Northern America,60602.60173,0,middle,middle
4254,0.031190926275992438,2.626820161005643,18354383.16907405,33,19.10795066421753,1362.3147448015122,Brazil,Upper Middle,Latin America and the Caribbean,211736.3943,1,middle,higher_veg
4256,0.03497164461247637,2.6350061615805425,18760244.736195132,37,10.320395068725757,1171.2325141776937,United Kingdom,High income,Europe,192422.1844,0,cooler,higher_veg
426,0.035916824196597356,2.642196666360618,23669028.01209604,38,9.075530499345344,1097.3497164461248,Bosnia and Herzegovina,Upper Middle,Europe,235739.1356,1,cooler,middle
4260,0.03780718336483932,2.68212082495248,37339765.36402338,40,9.688689860906598,1212.234404536862,France,High income,Europe,348043.2818,0,cooler,higher_veg
4261,0.0330812854442344,2.225774756499249,5020884.574788404,35,9.687893443296334,1073.4168241965974,Germany,High income,Europe,64451.19596,0,cooler,middle
4263,0.03497164461247637,2.930561708646962,21406426.313067418,37,9.354317793692141,1056.8837429111531,Poland,High income,Europe,197420.1945,0,cooler,middle
4264,0.036862003780718335,1.0630902273263603,8584616.009262886,39,23.182145038326276,988.5567107750472,Democratic Republic of the Congo,Low income,Sub-Saharan Africa,207055.1996,1,hotter,lower_veg
4267,0.035916824196597356,1.3062987156802472,13815187.21487268,38,21.944809051353058,1419.2051039697542,Egypt,Lower Middle,Northern Africa and Western Asia,278311.1963,1,hotter,higher_veg
4277,0.036862003780718335,1.9159098246300612,261324350.15634972,39,21.889256219970438,1270.8402646502836,Pakistan,Lower Middle,Central and Southern Asia,3497358.945,1,hotter,higher_veg
4285,0.030245746691871456,2.0455594747764554,33444629.27084041,32,15.145837408533222,1031.3327032136106,Japan,High income,Eastern and South-Eastern Asia,510933.4036,0,middle,middle
4294,0.02930056710775047,2.3554542952650257,11606315.016266627,31,8.761175199985278,1119.1389413988659,United Kingdom,High income,Europe,158949.0653,0,cooler,middle
4299,0.04253308128544423,2.6839033880866516,7646261.39584974,45,10.312524817686501,922.2693761814745,Germany,High income,Europe,63309.62607,0,cooler,lower_veg
430,0.03497164461247637,2.4178296670478785,5492356.259952705,37,12.989069599397189,1053.859168241966,Serbia,Upper Middle,Europe,61394.75543,1,cooler,middle
4300,0.03780718336483932,2.1152212397924934,15115832.53775345,40,12.446138893729888,966.8147448015122,Italy,High income,Europe,178655.4552,0,cooler,lower_veg
4301,0.03497164461247637,3.099860767468796,34338012.47561993,37,8.406647835886302,1041.8185255198487,Poland,High income,Europe,299385.8308,0,cooler,middle
4305,0.038752362948960305,1.2642897550662706,97285150.09621386,41,22.1649579459805,1696.8317580340265,Egypt,Lower Middle,Northern Africa and Western Asia,1876791.716,1,hotter,higher_veg
431,0.03213610586011342,1.2859149276700825,189673146.20482346,34,16.6996616942,976.4461247637051,South Africa,Upper Middle,Sub-Saharan Africa,4338251.176,1,middle,lower_veg
4316,0.034026465028355386,1.9895538589531339,93341702.69703257,36,23.219476481264653,1131.531190926276,India,Lower Middle,Central and Southern Asia,1303219.344,1,hotter,middle
4317,0.026465028355387523,1.1469251753537788,13075147.510456245,28,25.376013763864886,1005.6701323251418,Bangladesh,Lower Middle,Central and Southern Asia,407149.1009,1,hotter,lower_veg
4329,0.02835538752362949,2.4058587089027865,4330252.167517763,30,17.380618502363834,1224.9584120982986,Argentina,Upper Middle,Latin America and the Caribbean,59995.93342,1,middle,higher_veg
4332,0.0330812854442344,2.199475545728194,81135203.33444093,35,9.327687203634467,1584.663516068053,United Kingdom,High income,Europe,1053955.19,0,cooler,higher_veg
4336,0.03780718336483932,3.12579169862787,17482802.47111906,40,10.791628557546085,1120.5415879017014,France,High income,Europe,139826.9955,0,cooler,middle
4337,0.04158790170132325,2.4653265239490385,25120728.93202543,44,9.642102593752346,914.0718336483932,Germany,High income,Europe,231582.1665,0,cooler,lower_veg
4339,0.0330812854442344,3.0182832979223244,32182269.441626437,35,9.08556791448467,1083.9102079395086,Poland,High income,Europe,304641.189,0,cooler,middle
434,0.038752362948960305,2.0142546713815674,5063811.630325881,41,10.26725002260434,1026.3232514177694,Kosovo,Upper Middle,Europe,61316.77513,1,cooler,middle
