uc_id,mean_tb_night_anom_DHD,mean_tb_night_anom_extreme_DHD,mean_tb_night_anom_moist_low_demand,mean_dT_night_anom_DHD,mean_dT_night_anom_extreme_DHD,mean_dT_night_anom_moist_low_demand,mean_tb_day_anom_DHD,mean_tb_day_anom_extreme_DHD,mean_tb_day_anom_moist_low_demand,n_rows_DHD,n_rows_extreme_DHD,n_rows_moist_low_demand,tb_penalty_DHD_minus_MLD,tb_penalty_extremeDHD_minus_MLD,mean_t2m_c,mean_ring_veg,country,wb_income,un_sdg_reg,population_2025,developing_economy,baseline_heat_tertile,baseline_veg_tertile
1935,1.2716768516967063,1.4825043695000204,-1.019916385235596,-0.05675614828323782,-0.07345270944329231,0.06186608173891598,1.3881359548285968,1.1346978596526767,-1.2957895637079302,61,37,179,2.291593236932302,2.502420754735616,22.18139234894328,1397.788279773157,Argentina,Upper Middle,Latin America and the Caribbean,399038.6727,1,hotter,higher_veg
1947,1.9023298259053616,1.8545052164412315,-0.786059515731354,-0.016732825564483866,-0.05625277380596439,0.036324140589103236,2.661784618164281,3.481269243686457,-1.961238208123473,49,33,142,2.6883893416367157,2.6405647321725856,12.710653038794096,1169.3166351606806,France,High income,Europe,93031.67173,0,cooler,higher_veg
1951,1.398190412802538,2.5789558874441902,-1.381756769278827,0.02845148376156434,-0.1494574776706923,0.07388952077631641,2.249690802191662,3.9787068332543396,-1.7302070742824995,47,30,122,2.779947182081365,3.9607126567230173,10.774769798060866,1377.7986767485822,Netherlands,High income,Europe,519237.0763,0,cooler,higher_veg
1952,1.7276738452867053,2.443427611352777,-0.8417408541141974,-0.02458790633776134,-0.025519511854370614,0.025002258959927887,2.603992871155577,3.7458189335421945,-1.9550958489665893,54,32,128,2.5694146994009026,3.2851684654669744,10.314598377029922,1060.2136105860113,Germany,High income,Europe,60145.42993,0,cooler,middle
1955,0.5001534229821193,0.7110978897482945,-0.30447087705097753,-0.100175274466863,-0.025621410518501798,0.022018649177858906,1.6020108918521585,2.036888830301679,-1.5737275385170548,63,43,166,0.8046243000330968,1.015568766799272,13.887437224517056,1177.9130434782608,Italy,High income,Europe,95643.25433,0,cooler,higher_veg
1957,-0.01882310821513479,0.16888446191774817,-0.0334467409740202,0.025293757607211052,0.021194854839862085,-0.004566411389508684,1.4479443683753492,0.2373117837472786,-0.8301989152231652,50,44,163,0.01462363275888541,0.20233120289176837,18.488744757035178,1066.8137996219282,Cameroon,Lower Middle,Sub-Saharan Africa,125455.8693,1,middle,middle
1963,1.142862542844922,1.6169407543227334,-1.188762455436508,-0.0321482878630421,0.012734850801269595,0.021084809715267185,2.9986744357911066,3.1305143259776185,-2.7002098811924498,58,29,150,2.3316249982814297,2.8057032097592414,9.086710360083112,1005.3497164461247,Romania,High income,Europe,89152.46813,0,cooler,lower_veg
1965,0.31546501290901535,-0.030289257496556022,-0.14589495359853927,-0.01598555421235864,0.001248799676881374,0.013825298011719944,1.9958510759211792,2.5147733146959776,-1.5796284661725082,54,37,175,0.4613599665075546,0.11560569610198325,17.93640604374731,1224.4981096408317,South Africa,Upper Middle,Sub-Saharan Africa,115933.9616,1,middle,higher_veg
197,0.27445427547466666,0.21063203103009398,-0.17499026863761222,-0.028447528203889662,0.010161157775305869,0.033931670817009235,0.935551240464272,1.4822345333138993,-0.9011243752704485,60,35,174,0.44944454411227885,0.3856222996677062,24.685859152511714,1141.4177693761815,El Salvador,Upper Middle,Latin America and the Caribbean,181726.1955,1,hotter,middle
198,0.439723841591033,1.5103901175721082,-1.0453033512883156,0.03968680662884195,0.03730819088267233,0.004939256317876228,0.5384669353089294,1.4267100420361525,-1.427191584529131,54,65,180,1.4850271928793486,2.555693468860424,23.280279407318318,1020.359168241966,Honduras,Lower Middle,Latin America and the Caribbean,97875.68789,1,hotter,middle
1982,0.6053126146709317,0.9003402223628426,-1.2548058786351246,-0.10443653904638431,-0.0652292455963716,0.051722806632304184,1.9308696482052041,2.3209521090205993,-1.8193923799504799,55,43,169,1.8601184933060564,2.155146100997967,14.938147560734812,1025.5028355387524,Azerbaijan,Upper Middle,Northern Africa and Western Asia,61004.58179,1,middle,middle
1985,0.5249926229412314,1.0454352415263835,-0.3997016165021747,-0.1339465638262226,-0.1220217286148276,0.04157957377250632,1.1899541533619697,1.611641318334361,-0.9224100864006699,53,39,159,0.9246942394434061,1.4451368580285582,17.82968648144849,1691.2759924385634,Madagascar,Low income,Sub-Saharan Africa,4255253.768,1,middle,higher_veg
1991,0.6224385596530385,1.0661190329755514,-0.7003757631602452,0.04395133941464,0.23894898095730088,-0.0543326623967232,0.6622936767266506,1.2182843207175347,-0.9271781127208418,56,28,155,1.3228143228132838,1.7664947961357966,11.303925437742219,1190.4877126654064,India,Lower Middle,Central and Southern Asia,1340177.15,1,cooler,higher_veg
1999,0.017177312304243856,0.3545600586003345,-0.03150346931512229,-0.15067118273924623,-0.03559214456739626,0.059800694016733005,0.13743834442781253,1.393931313644821,-0.6628788630313396,54,47,160,0.04868078161936615,0.3860635279154568,23.713715516313275,1329.8818525519848,Vietnam,Lower Middle,Eastern and South-Eastern Asia,4965520.0,1,hotter,higher_veg
2005,0.29246164085780424,0.5285128064732627,-0.12066540240502173,-0.035564743041751036,-0.04791433612599516,0.06404024139317892,1.3002325179473535,1.5407991786337798,-1.2971178878286929,77,48,200,0.41312704326282595,0.6491782088782845,26.47963771728251,1304.7362948960304,Philippines,Lower Middle,Eastern and South-Eastern Asia,1513047.47,1,hotter,higher_veg
2006,-0.0628448912344612,0.4144439544523804,-0.6418032187081407,-0.05833794573691082,-0.011637154918517795,0.030982051865228698,0.9691143963213391,2.0033157167109525,-1.4188954476693028,48,32,149,0.5789583274736795,1.0562471731605212,17.121492815808335,908.1134215500945,Australia,High income,Australia and New Zealand,149057.1476,0,middle,lower_veg
2007,0.6886068988536147,1.4478321844546789,-0.9828380440333513,0.05746187046890708,0.10848378429302483,-0.061532034402246326,2.0524398948687175,2.7553341335470294,-2.264631787920968,47,30,153,1.671444942886966,2.4306702284880304,17.45024019086567,2841.6767485822306,United States,High income,Northern America,13474332.62,0,middle,higher_veg
2009,-0.27329148513231777,0.2168239493811529,-0.03990927487923978,0.014095621002153846,-0.0016502045423988938,0.00972807320501522,0.7418452099643612,1.45238861926416,-0.5840785346693835,64,42,180,-0.23338221025307798,0.2567332242603927,17.9207499110695,1146.0992438563328,Guatemala,Upper Middle,Latin America and the Caribbean,107276.4734,1,middle,middle
2014,0.2860912211887946,0.5661335789182133,-0.43383322894448634,-0.030330540685526368,-0.04353390091861966,0.010638056668021863,0.6159988768083086,1.2892320048089787,-0.688557429392609,70,57,203,0.7199244501332809,0.9999668078626995,26.04995106033949,1217.2051039697542,Cuba,Upper Middle,Latin America and the Caribbean,201288.1951,1,hotter,higher_veg
2015,0.5395013150399122,1.0571103795555064,-0.7949495126266591,-0.006872718263930451,-0.0518744369063136,0.06485038843617522,0.1599907622915959,0.9926403448234168,-0.5347163959915957,68,58,207,1.3344508276665712,1.8520598921821656,25.853822640753414,1027.0056710775048,Venezuela,Upper Middle,Latin America and the Caribbean,323816.5117,1,hotter,middle
2024,0.4770790384711464,1.3193319701924207,-0.6123437438553202,-0.11394576922264843,-0.2152644754467033,0.11185778988957978,1.0150921800052428,2.470369690271246,-1.2930531690372669,42,34,152,1.0894227823264666,1.9316757140477407,18.97669478499203,1028.695652173913,Spain,High income,Europe,696192.6227,0,middle,middle
2026,0.8096567851527586,0.7024838047271965,-1.0116625115549724,0.03079978942183324,0.030253280083826144,0.045480595286548395,1.0331913632046181,2.491869243096021,-1.3016118118986277,35,35,124,1.8213192967077312,1.7141463162821688,8.831472076934263,932.2410207939508,United Kingdom,High income,Europe,56093.80521,0,cooler,lower_veg
2030,1.5878308355831923,1.8833403305935499,-1.1310970635304083,-0.03555235906518093,-0.021872674486710285,0.009690179338284581,2.1109469944828985,3.4562278246922844,-2.1114187316599793,47,32,146,2.7189278991136003,3.0144373941239584,12.613237405215651,1332.4640831758034,France,High income,Europe,223833.9563,0,cooler,higher_veg
2033,1.35459632535762,2.2914340941501714,-1.3336525515268105,-0.07612908558814771,-0.1310582755537077,0.0456816174566842,2.062155124051231,4.152238969504131,-2.00352728817204,47,34,129,2.6882488768844306,3.6250866456769817,11.017939768570566,1264.9404536862003,Netherlands,High income,Europe,206798.0867,0,cooler,higher_veg
2034,1.5055268573658225,1.9506792292551216,-1.4497221703822398,-0.07798335590215114,-0.09778017258120089,0.051037156275965515,2.5752999590818293,4.083397037456698,-2.152002142980329,48,36,119,2.9552490277480623,3.4004013996373614,10.699707104277145,1199.2088846880908,Germany,High income,Europe,269164.0206,0,cooler,higher_veg
2038,0.264431988790575,0.2770948384744423,-0.0765425670633841,-0.0462505397841918,-0.043226718752950026,0.03407431727188383,0.8325566897481997,0.15511005964364974,-0.7847686440862504,57,56,159,0.3409745558539591,0.35363740553782635,22.879422430820888,1000.8979206049149,Cameroon,Lower Middle,Sub-Saharan Africa,174723.8181,1,hotter,lower_veg
2043,1.3566852144438728,1.821053524030969,-0.9648181212140019,-0.005034235148835673,-0.12946472881895102,0.09564342769059352,2.260287794359858,3.229571476902009,-1.8995545775698865,63,48,161,2.3215033356578747,2.785871645244971,10.380745145484505,1073.397920604915,Romania,High income,Europe,65785.58882,0,cooler,middle
2044,1.7167230198266248,1.794748241601404,-0.7585716675134055,-0.005734190239308723,0.05663643563122666,0.0011684154991846729,2.780985709128758,3.07242465785714,-2.175691372673357,44,34,145,2.47529468734003,2.5533199091148093,9.153147696186556,1018.5718336483932,Ukraine,Lower Middle,Europe,355789.1426,1,cooler,middle
2050,0.9567386157598172,2.358315587419055,-0.81487943572557,-0.09693929797496731,-0.220405845611295,0.10615715191208235,0.5087158576400223,0.27250450569543716,-0.5914587085360674,40,16,141,1.7716180514853872,3.1731950231446246,21.528261016792847,1178.568998109641,Egypt,Lower Middle,Northern Africa and Western Asia,111986.2187,1,hotter,higher_veg
2053,0.5362930398462739,0.42160129098858873,-0.24668689946243919,-0.048597352771607635,-0.0614148753623454,0.020839326928948913,1.4015177839426474,2.60957579251781,-1.2944694183286953,61,50,191,0.782979939308713,0.6682881904510279,23.042098185939533,943.6814744801512,Tanzania,Lower Middle,Sub-Saharan Africa,977475.3385,1,hotter,lower_veg
2054,0.0692617301505927,0.40030490583936534,-0.2609739974873368,0.006413786121997431,-0.006360655680424815,0.010672432305948347,1.068323623352517,1.608032934677702,-1.0664252919669819,59,54,186,0.3302357276379295,0.6612789033267021,21.774428749111205,913.1020793950851,Uganda,Low income,Sub-Saharan Africa,56562.95947,1,hotter,lower_veg
2058,-0.2235843854031076,0.6530005224343367,-0.2792230576053151,0.011286179953179775,0.014514604400925469,-0.013008357504513351,2.0910125176193297,2.1395635093723793,-1.4778417751468367,42,46,174,0.05563867220220747,0.9322235800396518,17.86874247680968,1006.7249527410208,Kenya,Lower Middle,Sub-Saharan Africa,77140.93965,1,middle,middle
206,0.3904591011553808,0.43296949378319394,-0.35209423209555574,0.000490455111523131,-0.0006744567233960373,0.004356188080175099,0.658054110838262,0.8038747729769546,-0.5286575008972602,76,70,214,0.7425533332509365,0.7850637258787496,24.076246972014978,1133.5926275992438,Jamaica,Upper Middle,Latin America and the Caribbean,96832.16313,1,hotter,middle
2075,0.14790303594841717,0.1625043992477172,-0.2814028366585315,-0.03555209020743314,-0.027167308466046505,-0.00958403298948717,1.025769566680394,1.3174568133132671,-0.8191661280618081,61,48,183,0.42930587260694864,0.4439072359062487,25.186326710853045,933.6105860113422,Bangladesh,Lower Middle,Central and Southern Asia,88131.56063,1,hotter,lower_veg
2082,0.7044685931953739,1.4429218331683475,-0.47319650696072996,-0.009495850143752331,-0.00790600116380381,0.008139711546735822,1.1144030995863137,1.886433331697341,-1.0323064343361905,58,48,170,1.1776651001561038,1.9161183401290776,12.31178448937067,1216.1389413988659,South Korea,High income,Eastern and South-Eastern Asia,691161.3489,0,cooler,higher_veg
2084,0.06551220107027447,0.47489168282031924,-0.10465407091231728,0.004890668078334132,-0.015490329665771567,0.013078837218342909,0.6466403587522377,0.9450366227603556,-0.7851263455008387,72,48,168,0.17016627198259177,0.5795457537326365,15.786837009174581,1058.038752362949,Japan,High income,Eastern and South-Eastern Asia,65723.74197,0,middle,middle
2086,-0.13193166315035815,0.33108680343276226,-0.27468522291904546,-0.003553420748329813,-0.02676940478136476,0.007903675010696254,2.1267240791669524,2.331621380074915,-1.6367404765221973,52,45,153,0.1427535597686873,0.6057720263518077,16.670870588166828,1277.9896030245748,Australia,High income,Australia and New Zealand,57356.26283,0,middle,higher_veg
2087,0.14016557976690727,0.3776517446024477,-0.3266427554449024,-0.017657268209357896,-0.04475932857552205,0.03442581629545298,1.740822605907405,2.5035950913204674,-1.792497107955101,33,35,144,0.46680833521180964,0.7042945000473502,14.694493893611076,1438.8941398865784,United States,High income,Northern America,147435.946,0,middle,higher_veg
2089,0.44437781645133145,0.44464765480645896,-0.3929682414042123,0.03421529326831517,-0.11370443812296235,0.024761053575134334,0.6146470529784098,1.2904156014962895,-0.5882610073184169,50,48,175,0.8373460578555438,0.8376158962106712,18.867724968738518,2033.6871455576559,Guatemala,Upper Middle,Latin America and the Caribbean,2900618.853,1,middle,higher_veg
2097,0.2344209466637572,0.08089547200704661,-0.14669260849169338,-0.05979886123231759,-0.09514950705359262,0.050004203544492115,1.8204729957156254,3.3411835802315406,-1.4753071149030264,47,38,120,0.3811135551554506,0.22758808049874,15.474419517132521,1161.289224952741,Chile,High income,Latin America and the Caribbean,61858.57312,0,middle,higher_veg
2106,0.6702170238251891,1.5656236634171141,-0.7603313855430769,0.009499648062893603,-0.03531065940688791,-0.017260467572835815,1.2897812685252132,3.5526877415537306,-1.2220151567946063,41,35,130,1.4305484093682659,2.325955048960191,10.384569105954787,1084.0642722117202,United Kingdom,High income,Europe,57938.58549,0,cooler,middle
2110,1.5324602967979128,1.3237180384359475,-1.1448151206774573,-0.07567780287611113,-0.08390508735718616,0.047879114245194296,3.3957005275729415,2.902051237174197,-2.2656539287112407,40,34,138,2.67727541747537,2.468533159113405,11.283559707390992,1326.2155009451797,France,High income,Europe,309210.4024,0,cooler,higher_veg
2113,1.6687185225146417,1.9441710515302533,-1.3437407794165337,-0.0941250305716461,-0.08067051145163866,0.028269526067320083,2.865889285149023,3.47467864975285,-2.0942376880749896,45,28,120,3.0124593019311754,3.287911830946787,10.782257582815364,897.9943289224952,Netherlands,High income,Europe,54330.61409,0,cooler,lower_veg
2114,1.5516182035563162,1.6558314618674759,-1.4187728910090447,-0.03482868699983015,-0.0408721034834927,0.017138259757775547,3.318110206614088,4.700091764134351,-2.2732972371455067,48,33,122,2.970391094565361,3.074604352876521,10.44283805623625,1083.0340264650283,Germany,High income,Europe,60887.29576,0,cooler,middle
2116,0.2649876848633518,0.6989647996009946,-0.6100549391411829,-0.0528461706813227,-0.030108242132122265,0.05014935056410066,1.5106054325604072,1.8449134898728803,-1.577352720370312,60,44,171,0.8750426240045347,1.3090197387421774,14.054390625442652,1081.8553875236296,Italy,High income,Europe,50804.2183,0,cooler,middle
2119,0.6703827690582103,1.3490743424970344,-1.0856349383017563,-0.01962481358121382,-0.021878084111506293,0.03737156620088866,2.36989864152889,3.466771463396159,-2.586158313594505,47,36,144,1.7560177073599665,2.4347092807987907,9.815634515737383,1015.3657844990548,Poland,High income,Europe,63175.87382,0,cooler,middle
2123,2.006997174563805,1.774099194698625,-1.4436611872321004,-0.008280784918831422,0.05130084903452275,-0.12668172940657116,2.829944463380591,3.4901110575645227,-2.431176370885808,46,38,139,3.450658361795905,3.2177603819307254,8.685346610003798,1020.5047258979206,Romania,High income,Europe,70378.26867,0,cooler,middle
2125,1.0862307410670826,2.3535857063400676,-1.2466084513735822,-0.03256081900050673,-0.06574011348317786,-0.007017372695575842,2.0016386069639895,2.9692919168375838,-1.7781085391803002,59,33,134,2.332839192440665,3.60019415771365,9.230729632956866,1352.264650283554,Ukraine,Lower Middle,Europe,2575199.121,1,cooler,higher_veg
2126,1.2556597574031638,2.5995139146812214,-1.6311108373092091,-0.13328933334906024,-0.1471240901939071,0.08328439795657018,2.306274160709697,2.39917037620684,-2.1941192485984735,48,30,132,2.886770594712373,4.2306247519904305,14.473618353861797,1169.3081285444234,Turkey,Upper Middle,Northern Africa and Western Asia,318028.902,1,middle,higher_veg
213,0.5230487009854933,0.6083375443141679,-0.25557680889075574,-0.007600435771339824,-0.01621289257167563,0.004161343736752905,0.6915907483699644,1.093967788672929,-0.5306892886250212,63,52,191,0.778625509876249,0.8639143532049236,25.914487869598993,928.3506616257089,Puerto Rico,High income,Latin America and the Caribbean,748533.7858,0,hotter,lower_veg
2130,0.3987262393288873,1.1041638850625977,-0.28175471195293056,-0.029054775418950452,-0.10454338722187483,0.052229824761440224,0.5656720761828494,1.2470361874823488,-0.96344034915205,46,45,142,0.6804809512818178,1.3859185970155283,21.07275144935625,1323.968809073724,Zambia,Lower Middle,Sub-Saharan Africa,559469.3247,1,hotter,higher_veg
2134,0.022900763521179215,0.38170316463824827,-0.5704148805653284,-0.021476330937133553,-0.026664926130236535,-0.0012053143834106232,1.3001738263109395,1.6861898328514071,-1.256262441039868,56,58,183,0.5933156440865076,0.9521180452035767,21.926290664915083,1195.0245746691871,Uganda,Low income,Sub-Saharan Africa,245758.5263,1,hotter,higher_veg
2138,0.3391958288457841,0.5218361173450204,-0.3482767169065879,0.03218276798442406,-0.04706694527142471,0.02944789219921683,2.131224940191091,3.1074306540725223,-1.6200841808384032,56,35,151,0.687472545752372,0.8701128342516083,15.664340518483797,1107.7211720226844,Kenya,Lower Middle,Sub-Saharan Africa,66311.77765,1,middle,middle
2155,0.13586893342559028,0.42673507233464475,-0.4203054699604374,0.0022154078909504857,-0.0423819100854187,0.0341209558103468,1.5137232275902035,1.7010209362146071,-1.0273159282636148,48,53,178,0.5561744033860276,0.8470405422950822,25.3946493421709,1176.7060491493385,Bangladesh,Lower Middle,Central and Southern Asia,805559.7922,1,hotter,higher_veg
2162,0.5001719262287935,1.2864435046791223,-0.597619465449439,0.02125192782827006,0.1355786322957785,0.01814450228398985,1.2127806930484808,1.7615221433875192,-0.9500927172650093,64,43,153,1.0977913916782325,1.8840629701285612,11.73849703532373,1067.7551984877127,South Korea,High income,Eastern and South-Eastern Asia,98241.69079,0,cooler,middle
2164,0.29150328899462874,0.33114181123004927,-0.3579202477025971,-0.012144329727711248,-0.019160361899347986,0.013791716484388426,0.6766630198128347,1.2744044364532372,-0.7849585573164887,57,56,165,0.6494235366972259,0.6890620589326464,14.793190127258992,1066.6209829867676,Japan,High income,Eastern and South-Eastern Asia,83340.42366,0,middle,middle
2166,0.04713079186361538,0.39200176405363524,-0.3481427475570819,-0.008816254747793423,-0.007416445366610203,0.018535580370658566,2.0171999231606823,2.7172753375425116,-1.9036288655965732,49,44,149,0.3952735394206973,0.7401445116107171,16.749512306028222,1409.819470699433,Australia,High income,Australia and New Zealand,104043.8411,0,middle,higher_veg
2167,0.8045764349790611,0.46448608870737856,-0.5015615517746487,0.014769036521073066,0.06524729119236562,-0.007849120459280446,2.38897635893035,2.741096101026731,-1.7639557024151262,42,28,126,1.3061379867537097,0.9660476404820273,14.588063310390396,1156.875236294896,United States,High income,Northern America,133551.7596,0,middle,higher_veg
217,1.298795031915357,1.8476614520688264,-1.0336545015786505,-0.018025993812713095,-0.024046897424104152,0.017968331880809783,1.239818716876582,2.8032626249301513,-1.4827426718136199,75,53,176,2.3324495334940076,2.881315953647477,23.037517673258794,1922.468809073724,Paraguay,Upper Middle,Latin America and the Caribbean,1175481.866,1,hotter,higher_veg
2172,0.46548423235572456,0.7477530910329345,-1.5442705343020589,-0.08539365874043067,-0.0431737813408663,0.04519367254432243,1.412293131180065,1.827152060016729,-1.3391646188782396,75,51,200,2.0097547666577835,2.2920236253349935,20.021555994840597,916.9962192816636,Colombia,Upper Middle,Latin America and the Caribbean,119466.1684,1,middle,lower_veg
2178,0.24837006065184042,1.4802536064258582,-0.9806455871589482,0.020130943786815233,-0.23349816674901538,0.0422565293548179,1.180176320127246,1.7600718097516093,-1.257040963609246,58,41,149,1.2290156478107885,2.4608991935848064,15.824511735215504,1251.1493383742911,Argentina,Upper Middle,Latin America and the Caribbean,70728.51451,1,middle,higher_veg
218,0.08739110516598711,2.0728134848708235,-0.48475780309013083,-0.02805959133984194,-0.10349313059574526,0.08662170006091603,1.0335340533451118,2.376486267614035,-1.0341325372744143,74,49,178,0.572148908256118,2.5575712879609545,18.411358470592273,1231.7296786389413,Uruguay,High income,Latin America and the Caribbean,82193.38372,0,middle,higher_veg
2186,0.7500765129368661,0.8336149519279799,-0.8615465969759932,-0.0522903983394555,0.015948853469829546,0.05020956382446846,0.7063584835731506,2.3129732046575264,-1.1349241388520683,36,34,122,1.6116231099128593,1.695161548903973,8.536598042279723,1128.1899810964082,United Kingdom,High income,Europe,530165.3007,0,cooler,middle
2192,1.6719216642098496,2.0237378128409502,-1.2445569683519107,-0.021813651544578802,-0.06491511531342525,0.0010797662364510022,2.8014948613934165,3.434390403845332,-2.2023420320480778,44,29,116,2.91647863256176,3.2682947811928607,10.756067118677791,968.3724007561436,Netherlands,High income,Europe,84040.57923,0,cooler,lower_veg
2193,1.4942325438358635,1.8760469530507176,-1.0911313306705888,-0.08476184762789452,-0.05224373141479907,0.009619544179578634,2.7021903796939837,4.471984376403494,-1.990147803404279,50,34,131,2.585363874506452,2.9671782837213065,8.961316637601291,967.3960302457467,Germany,High income,Europe,58684.3931,0,cooler,lower_veg
2195,0.4515822041662373,1.1268595232002256,-1.3263719397001117,-0.13577336135158696,-0.08695198344336699,0.14119887357198946,1.1569304662470352,2.336047706384024,-1.5120293475011477,65,46,159,1.7779541438663489,2.4532314629003373,12.82614000915935,1418.790170132325,Italy,High income,Europe,243287.4191,0,cooler,higher_veg
2202,1.388616707464357,1.5726248902890638,-1.4624484014315586,0.015508011259378094,-0.0967630955225782,0.0646569645884236,2.6513476386227213,3.507659687724914,-2.9440977425361683,55,35,153,2.8510651088959156,3.0350732917206225,10.411383001512347,942.4357277882798,Romania,High income,Europe,98974.89452,0,cooler,lower_veg
2203,0.5806418351305328,-0.11528412488445582,-0.15303686910873174,-0.05218479361580965,-0.12780964121084562,0.027997698691202177,1.6567332323058153,2.006498282260429,-1.6666471977201767,47,44,174,0.7336787042392645,0.03775274422427592,18.484348440981567,900.3412098298677,South Africa,Upper Middle,Sub-Saharan Africa,167327.142,1,middle,lower_veg
2204,1.187894940222404,1.369067921596753,-1.1472813589620885,0.016922896125356204,-0.0612557891869744,0.015765035524563913,2.6991270699584224,2.7293501047551816,-2.9865169132856444,33,36,139,2.3351762991844924,2.5163492805588414,9.302562538271982,913.1313799621928,Ukraine,Lower Middle,Europe,185037.6214,1,cooler,lower_veg
2205,1.4419727666933781,1.0562320798556044,-0.761954159744054,-0.03391384265707342,-0.029721807440233037,-0.007175977574318885,1.771080551449518,1.2916848212834042,-1.453846735987918,51,36,154,2.203926926437432,1.8181862395996584,17.990848891264875,920.0103969754254,Turkey,Upper Middle,Northern Africa and Western Asia,84212.53199,1,middle,lower_veg
2208,0.9122282264067717,1.5739458922647107,-0.6426650141234789,-0.03509314602172955,-0.032701090588240805,0.056723572148883884,0.3075903989381295,-0.8889265345393365,0.01402615481745001,38,18,133,1.5548932405302507,2.2166109063881896,21.652203243306115,948.0340264650283,Egypt,Lower Middle,Northern Africa and Western Asia,51591.63302,1,hotter,lower_veg
2212,0.390469217299535,0.5503260474615761,-0.2148888450969282,-0.054734416797680166,0.06312420398625027,-0.010096482471247052,0.9519292824332758,1.8993143415655573,-1.1671825974283259,61,45,163,0.6053580623964632,0.7652148925585043,19.497570450833006,1062.7164461247637,Tanzania,Lower Middle,Sub-Saharan Africa,84221.02736,1,middle,middle
2213,-0.04565494617653706,0.5113504514156021,-0.2662334204841303,-0.026763115458707954,-0.0274654143238837,0.035937684395314196,1.1970848959707137,2.0068457651297464,-1.5551369107791813,57,59,177,0.22057847430759323,0.7775838718997323,22.17607493696117,1219.0491493383743,Uganda,Low income,Sub-Saharan Africa,147409.7277,1,hotter,higher_veg
2232,-0.29563305788605115,0.2042031072969236,-0.2098615499568059,-0.02796091111880849,0.055911546674940055,0.016756419000911668,1.1666383025775016,1.0059591324290942,-0.9918359276547639,60,42,189,-0.08577150792924526,0.4140646572537295,23.964936275838966,1090.8100189035918,Nepal,Lower Middle,Central and Southern Asia,270224.9176,1,hotter,middle
2241,1.2093146835270736,0.5580109938919944,-0.2814543701977447,-0.07979582931453878,-0.03881979885815601,0.036275920822467556,0.9747264195303341,1.236832695624,-0.9080915083760007,47,50,167,1.4907690537248184,0.8394653640897392,12.45920017003856,1467.5368620037807,South Korea,High income,Eastern and South-Eastern Asia,1504228.783,0,cooler,higher_veg
2245,0.48231742939589206,0.5442367803678458,-0.7171834389035331,-0.016006577342431764,-0.0179013573145474,0.004955988851773787,1.962609579682967,2.895445183408577,-1.5148755878005367,58,40,163,1.1995008682994253,1.261420219271379,16.829244936360475,1389.4111531190927,Australia,High income,Australia and New Zealand,93483.56208,0,middle,higher_veg
2246,0.16123690315143557,0.6987481351875034,-0.3769665766188304,-0.010285463206492276,0.013202256461537786,0.010151869732323583,1.6273393474934545,2.750017649101214,-1.6895149869388097,43,28,133,0.538203479770266,1.075714711806334,14.594486725595464,1117.110586011342,United States,High income,Northern America,285552.8092,0,middle,middle
2249,0.6961103693095149,0.8901721656403379,-0.7426679157840725,-0.10133983895133557,-0.0440966518076078,0.033499000931392686,0.44262131813625605,1.859730960158004,-1.2286258699602413,57,32,167,1.4387782850935875,1.6328400814244104,12.381138934327998,913.9177693761815,Ecuador,Upper Middle,Latin America and the Caribbean,506176.672,1,cooler,lower_veg
225,-0.47793232868363866,-0.17263869609189822,-0.09555742387639556,-0.013727715846393282,-0.10851214292208801,0.02626576747042113,-0.49033135537302996,-0.4233772146572618,-0.4103547591737107,47,35,135,-0.3823749048072431,-0.07708127221550266,26.74264047193617,957.7674858223062,Guinea,Lower Middle,Sub-Saharan Africa,58796.60876,1,hotter,lower_veg
2251,0.5523457996397898,0.8128727712291179,-0.705696571256942,-0.035234263625131386,-0.05004246452705852,0.05850104004017805,0.57002600088067,1.3666035696592282,-0.7460611799726035,54,57,165,1.2580423708967317,1.5185693424860598,16.850434815483553,948.9952741020794,Colombia,Upper Middle,Latin America and the Caribbean,596362.7838,1,middle,lower_veg
2255,1.9294137483609843,2.301381239355603,-0.9666098895480506,-0.021024811887770337,-0.06329579890539053,0.015810839354918817,2.838101513516195,3.3231046771145887,-1.765841710981648,48,32,112,2.896023637909035,3.2679911289036534,8.621285196302026,1010.765595463138,Canada,High income,Northern America,365269.0491,0,cooler,middle
2263,0.683874298261436,0.8045164265502325,-0.8830267388345333,-0.04836087181204811,-0.09372879564938685,0.07221866410668593,0.9456506216637114,1.7743834157895768,-1.3384371501167964,32,24,118,1.5669010370959693,1.6875431653847657,12.393823696236101,1181.7533081285444,Spain,High income,Europe,219998.8177,0,cooler,higher_veg
2264,1.3308185486522919,2.4000066667999618,-0.7026865053460905,-0.09378981844888819,-0.17628892674174046,0.026051085725776416,0.9685274126612874,3.2941445297477574,-1.2869486859043555,38,32,114,2.0335050539983826,3.1026931721460524,10.272894536566582,1346.8336483931946,United Kingdom,High income,Europe,1243205.803,0,cooler,higher_veg
2268,1.31068278117321,1.5270865876016375,-1.35197378787242,-0.026692474653923562,-0.07597005460744204,0.0388595948282588,1.632146963448886,3.0048854066520225,-1.807464931851107,60,42,162,2.6626565690456303,2.8790603754740576,14.130422964540843,1662.4130434782608,France,High income,Europe,712881.9928,0,cooler,higher_veg
