high_uc_id,low_uc_id,un_sdg_reg,wb_income,population_quintile,night_temperature_tercile,soil_moisture_tercile,match_distance
11081,11121,Eastern and South-Eastern Asia,Upper Middle,3,1,1,0.291411684076482
11105,8133,Eastern and South-Eastern Asia,Upper Middle,3,1,1,1.6570347931365879
11243,11063,Eastern and South-Eastern Asia,Upper Middle,3,1,1,0.6684195621141309
11321,11373,Eastern and South-Eastern Asia,Upper Middle,3,1,1,1.0842358174494304
11387,11227,Eastern and South-Eastern Asia,Upper Middle,3,1,1,0.35642252820554277
7101,6265,Eastern and South-Eastern Asia,Upper Middle,3,1,1,4.263974813990671
7936,11277,Eastern and South-Eastern Asia,Upper Middle,3,1,1,0.43223714718995143
9831,6394,Eastern and South-Eastern Asia,Upper Middle,3,1,1,3.9726943494843545
10189,11417,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.0301461249119281
10453,6109,Eastern and South-Eastern Asia,Upper Middle,3,1,2,3.208942110017621
10493,11660,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.7374622389887956
10565,9969,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.830242471875339
10857,10769,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.212032073222399
10871,10679,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.6018887277352283
11099,11145,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.4091945114182873
11135,8423,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.1772943829991775
11179,10159,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.7838181391942394
11233,11395,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.8509269383547384
11303,11519,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.0394072940272832
11353,7901,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.7978977632903863
11381,11656,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.6269051578447541
11385,10849,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.055296559298583
11397,11655,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.8903962023421211
11399,11527,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.7364363277265893
11469,10289,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.591245868003117
11487,10173,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.9596925319513979
11531,10957,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.7630214474756363
11535,11676,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.5971624923061247
11577,11682,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.38011084421594643
11585,11637,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.3826551634052055
11589,8781,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.065406826978671
11599,11642,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.7092320057535034
11617,8518,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.4486754934866546
11629,11625,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.3092134725222086
11644,9591,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.398124865854151
5890,3154,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.8546659178367761
6589,6091,Eastern and South-Eastern Asia,Upper Middle,3,1,2,1.2328428354284886
8637,11377,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.9612825314483089
9735,10213,Eastern and South-Eastern Asia,Upper Middle,3,1,2,0.5364600767394557
7383,7531,Eastern and South-Eastern Asia,Upper Middle,3,2,0,1.448815863271289
1135,2532,Eastern and South-Eastern Asia,Upper Middle,3,2,1,0.8150890404276159
3585,2790,Eastern and South-Eastern Asia,Upper Middle,3,2,1,1.1503847707135069
4088,7393,Eastern and South-Eastern Asia,Upper Middle,3,2,1,1.1564547158437704
6057,6111,Eastern and South-Eastern Asia,Upper Middle,3,2,1,1.8137969805155159
6888,7674,Eastern and South-Eastern Asia,Upper Middle,3,2,1,2.1267563274448755
7495,10791,Eastern and South-Eastern Asia,Upper Middle,3,2,1,1.7430833699749324
10903,10961,Eastern and South-Eastern Asia,Upper Middle,3,2,2,0.6734279721407452
1137,1740,Eastern and South-Eastern Asia,Upper Middle,3,2,2,0.7282647040995831
3375,10507,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.95940240624761
5423,2665,Eastern and South-Eastern Asia,Upper Middle,3,2,2,0.805786877289959
5497,6500,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.8811841617615095
5928,6620,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.0365176159351905
635,10639,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.8671498956567691
6815,5870,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.469886767156646
6830,2080,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.5348310547640562
7154,6331,Eastern and South-Eastern Asia,Upper Middle,3,2,2,0.8662645536191066
7167,343,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.192364000203054
7286,2465,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.5047707996192232
7297,1449,Eastern and South-Eastern Asia,Upper Middle,3,2,2,1.4005073869877032
10073,8895,Eastern and South-Eastern Asia,Upper Middle,4,0,0,1.224028772054078
10169,9215,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.7718410152290978
10281,10353,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.4449844534961525
10283,8677,Eastern and South-Eastern Asia,Upper Middle,4,0,0,1.11348615800846
10361,9543,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.8980919154223724
8326,5847,Eastern and South-Eastern Asia,Upper Middle,4,0,0,1.311745243502635
8745,2659,Eastern and South-Eastern Asia,Upper Middle,4,0,0,1.7987113914062691
8789,4655,Eastern and South-Eastern Asia,Upper Middle,4,0,0,1.3173864187629358
8853,2787,Eastern and South-Eastern Asia,Upper Middle,4,0,0,1.173005198715732
8879,894,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.9483942282004821
8903,3780,Eastern and South-Eastern Asia,Upper Middle,4,0,0,1.1921128789478808
8975,8783,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.41981347906234234
8981,9521,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.5362431774015837
9229,4356,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.987498439613469
9351,9281,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.4314002520032107
9603,10113,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.9159487110583965
9693,9757,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.26442728113760405
9731,9489,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.5589457622729791
9801,9251,Eastern and South-Eastern Asia,Upper Middle,4,0,0,0.3816612881230191
9861,8737,Eastern and South-Eastern Asia,Upper Middle,4,0,0,1.1690082684556886
10125,9899,Eastern and South-Eastern Asia,Upper Middle,4,0,1,1.4110333091359286
10199,10585,Eastern and South-Eastern Asia,Upper Middle,4,0,1,1.2850536091722258
10441,9921,Eastern and South-Eastern Asia,Upper Middle,4,0,1,1.071537425892904
10449,9637,Eastern and South-Eastern Asia,Upper Middle,4,0,1,1.7608432231662943
10805,10259,Eastern and South-Eastern Asia,Upper Middle,4,0,1,0.29230487604618366
5827,9879,Eastern and South-Eastern Asia,Upper Middle,4,0,1,0.8826861247031581
6943,9845,Eastern and South-Eastern Asia,Upper Middle,4,0,1,0.8767026571025796
7775,10025,Eastern and South-Eastern Asia,Upper Middle,4,0,1,1.7120415747829045
8006,9881,Eastern and South-Eastern Asia,Upper Middle,4,0,1,1.7192704845277356
9779,9445,Eastern and South-Eastern Asia,Upper Middle,4,0,1,0.9632182025045919
8485,10433,Eastern and South-Eastern Asia,Upper Middle,4,0,2,2.6312102365211416
10127,10543,Eastern and South-Eastern Asia,Upper Middle,4,1,1,0.35012584736093844
10305,10437,Eastern and South-Eastern Asia,Upper Middle,4,1,1,0.5431413966471123
10397,11259,Eastern and South-Eastern Asia,Upper Middle,4,1,1,0.6442501704911977
10753,10483,Eastern and South-Eastern Asia,Upper Middle,4,1,1,0.43934764032325674
11003,11593,Eastern and South-Eastern Asia,Upper Middle,4,1,1,0.7350476144627763
10041,8336,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.9287740647454961
10093,8435,Eastern and South-Eastern Asia,Upper Middle,4,1,2,1.0480219900879986
10323,11489,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.6486361097321618
10463,11651,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.6783394498639173
10489,10267,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.7477091970671934
10645,8512,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.4672408781836503
10663,8945,Eastern and South-Eastern Asia,Upper Middle,4,1,2,1.0615783811104882
10779,9633,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.6117154566010291
10863,10241,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.6895201460948508
11211,6769,Eastern and South-Eastern Asia,Upper Middle,4,1,2,2.554791170103261
11317,8572,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.8690825560819597
11409,11615,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.6863812912736285
11439,10191,Eastern and South-Eastern Asia,Upper Middle,4,1,2,0.7864528557684668
11653,8909,Eastern and South-Eastern Asia,Upper Middle,4,1,2,1.6221672437256434
8169,11169,Eastern and South-Eastern Asia,Upper Middle,4,1,2,1.1827575585033028
8419,6971,Eastern and South-Eastern Asia,Upper Middle,4,1,2,1.3727809836216485
7275,7867,Eastern and South-Eastern Asia,Upper Middle,4,2,0,1.293198245687316
7352,7902,Eastern and South-Eastern Asia,Upper Middle,4,2,0,1.056052936986617
10937,10223,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.2005401659274482
11407,11079,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.8782124099483144
173,8218,Eastern and South-Eastern Asia,Upper Middle,4,2,1,0.8848307255234921
5985,6485,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.649310209392471
6215,5398,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.1004974232208828
6845,6181,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.7277320103499023
7308,3429,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.7481313969829264
7413,7513,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.0463916081833031
7459,7783,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.7472290314078769
7468,11155,Eastern and South-Eastern Asia,Upper Middle,4,2,1,2.2660872398131633
7626,11209,Eastern and South-Eastern Asia,Upper Middle,4,2,1,1.9423142528898285
7658,11507,Eastern and South-Eastern Asia,Upper Middle,4,2,1,3.0442403758537844
10325,10615,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.133617351901374
10651,10683,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.3915748381948998
10835,10851,Eastern and South-Eastern Asia,Upper Middle,4,2,2,0.4993955985353995
11173,11207,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.508617030504683
1351,495,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.3030721048165232
1646,3096,Eastern and South-Eastern Asia,Upper Middle,4,2,2,2.249953439907356
1648,2979,Eastern and South-Eastern Asia,Upper Middle,4,2,2,2.1522374607884713
2391,7576,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.5804546354802727
5639,6635,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.4838369431556675
5748,8284,Eastern and South-Eastern Asia,Upper Middle,4,2,2,3.6378356220603623
5769,2239,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.0441344870878435
6515,2160,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.7037167692322486
6785,8035,Eastern and South-Eastern Asia,Upper Middle,4,2,2,2.3742253869453984
6958,5181,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.1428016440176874
7050,6998,Eastern and South-Eastern Asia,Upper Middle,4,2,2,0.5598320211127615
7790,176,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.1969573195452363
8242,3380,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.2402661457179758
9843,10695,Eastern and South-Eastern Asia,Upper Middle,4,2,2,1.3475190784885842
2882,1786,Europe,High income,0,0,0,0.44208035912182464
3850,245,Europe,High income,0,0,0,2.404508173002912
4261,1959,Europe,High income,0,0,0,0.4953622343267997
4915,5009,Europe,High income,0,0,0,0.29884311261801433
5165,4143,Europe,High income,0,0,0,0.5840107887744643
1773,2497,Europe,High income,0,0,1,0.34838133713882713
2345,2420,Europe,High income,0,0,1,0.39435597385911775
242,398,Europe,High income,0,0,1,0.26818763870193557
2491,236,Europe,High income,0,0,1,0.4285866917986417
2758,261,Europe,High income,0,0,1,0.5722890215995624
3119,944,Europe,High income,0,0,1,0.612437043048934
3179,1070,Europe,High income,0,0,1,0.3047226623929407
3342,6367,Europe,High income,0,0,1,0.27294564254701276
3501,6287,Europe,High income,0,0,1,0.33340732235560255
4146,2184,Europe,High income,0,0,1,1.0246900389512152
4377,4066,Europe,High income,0,0,1,0.5319780706402336
4601,4748,Europe,High income,0,0,1,0.3538456625320573
4885,403,Europe,High income,0,0,1,0.6347850518609828
6098,6383,Europe,High income,0,0,1,0.3479721627877454
822,2562,Europe,High income,0,0,1,0.25907487393438455
1189,3752,Europe,High income,0,0,2,1.5247967373198903
2113,544,Europe,High income,0,0,2,1.1777441443274068
2272,1865,Europe,High income,0,0,2,0.6727453440434734
3603,396,Europe,High income,0,0,2,0.5179143710878745
3937,2636,Europe,High income,0,0,2,0.8743330643754844
3939,695,Europe,High income,0,0,2,0.7794342319478058
4299,248,Europe,High income,0,0,2,0.765737687479313
4525,54,Europe,High income,0,0,2,0.8425961021016976
4562,1485,Europe,High income,0,0,2,0.4300265686790307
4599,1954,Europe,High income,0,0,2,1.7124128756540733
561,1857,Europe,High income,0,0,2,0.7885271015640573
568,955,Europe,High income,0,0,2,0.37579002537858697
5690,1785,Europe,High income,0,0,2,0.7469300222747951
694,73,Europe,High income,0,0,2,0.5263904837420302
709,1598,Europe,High income,0,0,2,0.5619765655418848
827,842,Europe,High income,0,0,2,1.3937229884294353
2945,93,Europe,High income,1,0,0,0.7729472387513004
4020,3392,Europe,High income,1,0,0,0.8727277815533537
4221,4707,Europe,High income,1,0,0,0.9633738702567154
949,63,Europe,High income,1,0,0,0.2464004693931022
1947,1179,Europe,High income,1,0,1,0.4246209794468997
2424,699,Europe,High income,1,0,1,0.5874172220481677
3060,6220,Europe,High income,1,0,1,0.2845401716609269
3399,5274,Europe,High income,1,0,1,0.2755784886086633
4141,557,Europe,High income,1,0,1,0.4358729379161281
4413,1080,Europe,High income,1,0,1,0.30771963648137557
4521,4632,Europe,High income,1,0,1,0.28813627694135563
4814,412,Europe,High income,1,0,1,0.4010723976118487
3453,2557,Europe,High income,1,0,2,0.6857253630047497
3711,2274,Europe,High income,1,0,2,0.6543827862596568
3760,3654,Europe,High income,1,0,2,1.779308886583079
409,2036,Europe,High income,1,0,2,0.7379966012742616
4101,681,Europe,High income,1,0,2,0.29104249182945674
6008,1777,Europe,High income,1,0,2,0.9879490278254985
833,95,Europe,High income,1,0,2,0.3606606592016608
834,2876,Europe,High income,1,0,2,0.5140279567435487
1295,4338,Europe,High income,1,1,0,0.7714441349808053
1483,2104,Europe,High income,1,1,0,0.8109192830072235
2495,6044,Europe,High income,2,0,0,0.4036276221513647
3235,2349,Europe,High income,2,0,0,0.5269884412191493
562,2764,Europe,High income,2,0,0,0.912178862449842
1685,2940,Europe,High income,2,0,1,0.3900336109730647
2423,2342,Europe,High income,2,0,1,0.34773844214014654
3063,1385,Europe,High income,2,0,1,0.40057338311279
3345,1681,Europe,High income,2,0,1,0.37992035054457085
3394,5105,Europe,High income,2,0,1,0.42685891679165067
3660,6134,Europe,High income,2,0,1,0.7463100504895367
4100,3704,Europe,High income,2,0,1,1.2860142827536438
5433,3797,Europe,High income,2,0,1,1.378418037242144
5733,4977,Europe,High income,2,0,1,0.23630844204244192
3117,56,Europe,High income,2,0,2,0.7084075815534295
3447,816,Europe,High income,2,0,2,0.44451236751796264
3452,1394,Europe,High income,2,0,2,0.37274132912561125
415,252,Europe,High income,2,0,2,1.5973162599071835
4294,1873,Europe,High income,2,0,2,0.6796312172577601
5190,3454,Europe,High income,2,0,2,0.9219747082310412
540,825,Europe,High income,2,0,2,0.39385891477065577
5796,2696,Europe,High income,2,0,2,0.41788924671399713
284,2749,Europe,High income,2,1,0,0.7526904155331121
3553,4633,Europe,High income,2,1,0,0.40541412224109635
439,4951,Europe,High income,2,1,1,1.0818782034175147
1409,2827,Europe,High income,3,0,0,0.6036524422258769
2033,4059,Europe,High income,3,0,0,0.6693911153027503
2494,2039,Europe,High income,3,0,0,0.733702075983763
3123,551,Europe,High income,3,0,0,1.0193930457044273
3446,2997,Europe,High income,3,0,0,0.9180121217908419
3843,2198,Europe,High income,3,0,0,0.6324644825274103
4978,4450,Europe,High income,3,0,0,0.4439866973719606
6186,3498,Europe,High income,3,0,0,1.041969793617789
689,4017,Europe,High income,3,0,0,0.4732775829741245
249,558,Europe,High income,3,0,1,0.4231074502549167
2694,2556,Europe,High income,3,0,1,0.9065353034281575
2752,4710,Europe,High income,3,0,1,0.8111533731986824
3801,4746,Europe,High income,3,0,1,0.5791894051042001
4412,542,Europe,High income,3,0,1,0.5418293779235889
4527,4140,Europe,High income,3,0,1,0.7899824969104784
1073,1943,Europe,High income,3,0,2,0.7140293421566442
247,2488,Europe,High income,3,0,2,0.6923849855150145
4260,406,Europe,High income,3,0,2,0.956006715103324
5972,950,Europe,High income,3,0,2,0.4417791866829097
1870,5194,Europe,High income,3,1,0,0.472819924141462
2812,1855,Europe,High income,3,1,0,1.11564072946467
4182,4333,Europe,High income,4,0,0,1.1081551633259095
75,572,Europe,High income,4,0,0,1.2882028032687534
1402,102,Europe,High income,4,0,1,0.8484703576954343
3400,698,Europe,High income,4,0,1,0.5439160901203124
5218,5915,Europe,High income,4,0,1,0.28182718627221265
5304,99,Europe,High income,4,0,1,1.1016407225646307
5071,4376,Europe,High income,4,1,0,1.7246094316729572
854,3115,Europe,High income,4,1,0,1.7740481177956944
2702,2506,Europe,Lower Middle,0,0,1,0.41407022952230443
581,4345,Europe,Lower Middle,0,0,1,0.9454381926152478
849,2434,Europe,Lower Middle,0,0,1,1.3416584942262832
971,1964,Europe,Lower Middle,0,0,1,0.5580804516187592
281,3188,Europe,Lower Middle,0,0,2,4.619272049389823
1700,3074,Europe,Lower Middle,1,0,1,0.3780562049343962
437,4569,Europe,Lower Middle,1,0,2,2.000416957758138
1410,4421,Europe,Lower Middle,2,0,1,1.0987320462881927
2204,2282,Europe,Lower Middle,2,0,1,2.6903576732193213
3856,3669,Europe,Lower Middle,3,0,0,1.2272928314986935
3244,4458,Europe,Lower Middle,3,0,1,0.6357183784652412
4383,2573,Europe,Lower Middle,4,0,0,0.8296187423677953
110,5760,Europe,Upper Middle,0,0,0,0.5731893539800335
430,5254,Europe,Upper Middle,0,0,0,0.44960973003470917
4858,4607,Europe,Upper Middle,0,0,0,0.5317481499377651
6733,6308,Europe,Upper Middle,0,0,0,1.0654388323526676
6793,288,Europe,Upper Middle,0,0,0,0.9863870351060929
848,5606,Europe,Upper Middle,0,0,0,0.28594317196677604
103,4533,Europe,Upper Middle,0,0,1,1.0926785189062105
1199,1413,Europe,Upper Middle,0,0,1,1.0803873041236414
1408,6292,Europe,Upper Middle,0,0,1,0.7449123944712878
1604,6372,Europe,Upper Middle,0,0,1,0.21233747743248982
277,107,Europe,Upper Middle,0,0,1,0.779913945460841
434,5560,Europe,Upper Middle,0,0,1,0.6707933925381643
5308,4496,Europe,Upper Middle,0,0,1,0.7183756640157165
5334,3900,Europe,Upper Middle,0,0,1,1.0633804502557136
5437,4191,Europe,Upper Middle,0,0,1,1.109948205902456
5536,1795,Europe,Upper Middle,0,0,1,1.4170266152872937
579,4956,Europe,Upper Middle,0,0,1,0.705632590463289
712,3855,Europe,Upper Middle,0,0,1,1.296296361936932
844,973,Europe,Upper Middle,0,0,1,1.6683906579253627
846,3356,Europe,Upper Middle,0,0,1,1.6148799779460625
968,2207,Europe,Upper Middle,0,0,1,1.7249940323985307
267,279,Europe,Upper Middle,0,0,2,0.5329988293712445
4826,6923,Europe,Upper Middle,0,0,2,2.6309193060090785
5674,5110,Europe,Upper Middle,0,0,2,0.7778267627822119
571,7388,Europe,Upper Middle,0,0,2,1.8739039436305567
590,5018,Europe,Upper Middle,0,0,2,0.8345150282014697
847,5739,Europe,Upper Middle,0,0,2,2.1577691628319493
441,5995,Europe,Upper Middle,1,0,0,1.0730896865383919
587,7689,Europe,Upper Middle,1,0,0,1.5619276568618297
97,7224,Europe,Upper Middle,1,0,0,1.8110374646107965
5821,5977,Europe,Upper Middle,1,0,1,0.8745717012377292
5861,1701,Europe,Upper Middle,1,0,1,0.7636556389630015
6508,6139,Europe,Upper Middle,1,0,1,0.6167381074996712
715,6013,Europe,Upper Middle,1,0,1,0.9618313910196566
729,5169,Europe,Upper Middle,1,0,1,0.37417404609384775
91,6853,Europe,Upper Middle,1,0,1,0.4068757493720069
101,4420,Europe,Upper Middle,1,0,2,2.4206995628867194
726,3810,Europe,Upper Middle,1,0,2,1.6836514941627834
6598,5140,Europe,Upper Middle,2,0,0,1.4604995685291502
1205,3134,Europe,Upper Middle,2,0,1,0.4966864529971541
1305,6225,Europe,Upper Middle,2,0,1,0.6586328756272157
438,3565,Europe,Upper Middle,2,0,1,0.7381863409260458
5386,974,Europe,Upper Middle,2,0,1,1.1850301637425293
5718,6324,Europe,Upper Middle,2,0,1,1.2589692731243605
5920,3717,Europe,Upper Middle,2,0,1,0.7845907506194999
6103,4268,Europe,Upper Middle,2,0,1,0.7793022782101081
6478,1968,Europe,Upper Middle,2,0,1,0.5602834181269022
576,6085,Europe,Upper Middle,2,0,2,1.5463877258966476
280,7616,Europe,Upper Middle,3,0,0,2.32689013650233
436,856,Europe,Upper Middle,3,0,0,1.061240809056021
4754,7600,Europe,Upper Middle,3,0,0,2.6823438395299712
6778,4790,Europe,Upper Middle,3,0,0,0.5340792351162125
1508,2286,Europe,Upper Middle,3,0,1,1.3758531547794088
271,4681,Europe,Upper Middle,3,0,1,1.179997381540056
285,6276,Europe,Upper Middle,3,0,1,1.5705528282322594
5781,6031,Europe,Upper Middle,3,0,1,1.3116645802682556
6121,3617,Europe,Upper Middle,3,0,1,0.8377702772057235
3944,3513,Europe,Upper Middle,3,0,2,0.5560174458486997
426,7122,Europe,Upper Middle,3,0,2,2.33578067444435
6340,5412,Europe,Upper Middle,3,0,2,1.5542534985492389
6463,7508,Europe,Upper Middle,3,0,2,2.357130267813566
717,5652,Europe,Upper Middle,3,0,2,1.7763153002377368
442,7591,Europe,Upper Middle,4,0,0,2.494578189629697
5901,7336,Europe,Upper Middle,4,0,0,1.3480585144940989
109,5958,Europe,Upper Middle,4,0,1,1.2846852050822621
1609,7018,Europe,Upper Middle,4,0,1,1.0091900843568
2576,5462,Europe,Upper Middle,4,0,1,3.3230367991079475
4382,5881,Europe,Upper Middle,4,0,1,0.3860406134842459
4644,5512,Europe,Upper Middle,4,0,1,0.9397461941818468
573,6867,Europe,Upper Middle,4,0,1,1.1374603288325793
586,6418,Europe,Upper Middle,4,0,1,1.708050900102287
7057,7358,Europe,Upper Middle,4,0,1,0.5750737437152749
724,7673,Europe,Upper Middle,4,0,1,1.555725232923428
7248,7368,Europe,Upper Middle,4,0,1,0.652615045234559
94,2956,Europe,Upper Middle,4,0,1,1.2279879706189438
4152,6448,Europe,Upper Middle,4,0,2,0.9248762587310364
4987,7418,Europe,Upper Middle,4,0,2,1.957381469830559
5080,7398,Europe,Upper Middle,4,0,2,3.7419106651873038
7174,6937,Europe,Upper Middle,4,0,2,0.32044196331479
7649,6433,Europe,Upper Middle,4,0,2,0.44457719316788
1474,2177,Latin America and the Caribbean,High income,0,1,1,1.9544224063123583
670,931,Latin America and the Caribbean,High income,1,1,2,0.7419389614439178
2992,2017,Latin America and the Caribbean,High income,2,0,1,1.090340444003565
2616,3224,Latin America and the Caribbean,High income,3,0,2,2.578775013692482
198,918,Latin America and the Caribbean,Lower Middle,1,2,2,1.6098515933963908
1259,2802,Latin America and the Caribbean,Upper Middle,0,0,2,3.4911152920908135
2674,2987,Latin America and the Caribbean,Upper Middle,0,0,2,0.7133645497009672
3163,5665,Latin America and the Caribbean,Upper Middle,0,1,0,1.7122015810543252
4367,6548,Latin America and the Caribbean,Upper Middle,0,1,0,0.9222268426963202
5477,5550,Latin America and the Caribbean,Upper Middle,0,1,0,1.112622462627235
5643,4054,Latin America and the Caribbean,Upper Middle,0,1,0,1.636693332013909
5751,6578,Latin America and the Caribbean,Upper Middle,0,1,0,2.4140497102326695
7736,5597,Latin America and the Caribbean,Upper Middle,0,1,0,2.068101663434911
4481,4592,Latin America and the Caribbean,Upper Middle,0,1,2,0.27615224991606346
5774,370,Latin America and the Caribbean,Upper Middle,0,1,2,1.148089324272034
6059,2611,Latin America and the Caribbean,Upper Middle,0,1,2,21.288676446064958
6061,6933,Latin America and the Caribbean,Upper Middle,0,1,2,0.6107618453450363
6234,2088,Latin America and the Caribbean,Upper Middle,0,2,0,2.5586314041504927
652,1371,Latin America and the Caribbean,Upper Middle,0,2,0,2.102750703986334
8286,8308,Latin America and the Caribbean,Upper Middle,0,2,0,0.7508057087584779
8328,6332,Latin America and the Caribbean,Upper Middle,0,2,0,1.932291993229894
3493,519,Latin America and the Caribbean,Upper Middle,0,2,1,1.00432697767453
5504,7827,Latin America and the Caribbean,Upper Middle,0,2,1,1.4371084644589858
6636,8118,Latin America and the Caribbean,Upper Middle,0,2,1,0.6883503421657376
3545,8184,Latin America and the Caribbean,Upper Middle,0,2,2,1.2562769520104418
360,3543,Latin America and the Caribbean,Upper Middle,0,2,2,1.5570957841728401
3600,8393,Latin America and the Caribbean,Upper Middle,0,2,2,1.4677704538015317
4739,8358,Latin America and the Caribbean,Upper Middle,0,2,2,1.3585004276419013
4880,4589,Latin America and the Caribbean,Upper Middle,0,2,2,1.5182793846852929
5245,1159,Latin America and the Caribbean,Upper Middle,0,2,2,1.8311077432429017
6185,8202,Latin America and the Caribbean,Upper Middle,0,2,2,1.4782168738337713
6380,1471,Latin America and the Caribbean,Upper Middle,0,2,2,1.8540822292072576
669,7587,Latin America and the Caribbean,Upper Middle,0,2,2,1.5672395698841792
8256,8408,Latin America and the Caribbean,Upper Middle,0,2,2,0.6191801700966646
2610,2474,Latin America and the Caribbean,Upper Middle,1,0,2,1.569389769525701
4664,4774,Latin America and the Caribbean,Upper Middle,1,0,2,1.8051206193295737
4700,3438,Latin America and the Caribbean,Upper Middle,1,1,0,0.6433547989053514
4844,4626,Latin America and the Caribbean,Upper Middle,1,1,0,0.5888659538271291
7117,5066,Latin America and the Caribbean,Upper Middle,1,1,0,2.019582450102594
7715,1927,Latin America and the Caribbean,Upper Middle,1,1,2,2.555253736335762
369,7974,Latin America and the Caribbean,Upper Middle,1,2,0,1.1195732720340827
5914,6531,Latin America and the Caribbean,Upper Middle,1,2,0,1.5355850858202942
6251,6651,Latin America and the Caribbean,Upper Middle,1,2,0,0.7452323095011992
8064,2247,Latin America and the Caribbean,Upper Middle,1,2,0,0.5106135396192327
1270,2678,Latin America and the Caribbean,Upper Middle,1,2,1,0.6841730596225639
2331,8094,Latin America and the Caribbean,Upper Middle,1,2,1,0.9626624659722486
7820,8112,Latin America and the Caribbean,Upper Middle,1,2,1,0.8407748600708144
1166,8250,Latin America and the Caribbean,Upper Middle,1,2,2,1.3450447114145723
3882,8373,Latin America and the Caribbean,Upper Middle,1,2,2,1.2936017415045917
