uc_id,ring_definition,veg_group,mean_core_minus_ring_anom_DHD,mean_core_minus_ring_anom_MLD,p_compound_hot_anom_DHD,p_compound_hot_anom_MLD,compound_loss_dhd_minus_mld,gradient_shift_dhd_minus_mld
10021,ring20_30,low_veg,-0.40927836598936446,-0.057327936056635116,0.10588235294117647,0.027586206896551724,0.07829614604462475,-0.35195042993272935
10021,ring5_15,low_veg,0.0924455649313824,-0.045376516720150764,0.16470588235294117,0.027586206896551724,0.13711967545638945,0.13782208165153315
10022,ring10_20,low_veg,-0.006681553376277531,-0.18619990318991517,0.14432989690721648,0.012987012987012988,0.1313428839202035,0.17951834981363762
10022,ring20_30,low_veg,-0.0820355183938895,-0.11242539044433744,0.10309278350515463,0.025974025974025976,0.07711875753112865,0.030389872050447936
10022,ring5_15,low_veg,-0.025917601321660037,-0.04526816827374491,0.13402061855670103,0.012987012987012988,0.12103360556968804,0.019350566952084876
10023,ring10_20,high_veg,0.3850445888084869,-0.15050306741617256,0.10526315789473684,0.06153846153846154,0.043724696356275294,0.5355476562246595
10023,ring20_30,high_veg,0.6794655476197634,0.4177187167537938,0.11578947368421053,0.07692307692307693,0.0388663967611336,0.2617468308659696
10023,ring5_15,high_veg,0.4846196094578364,0.14425749171668512,0.12631578947368421,0.06923076923076923,0.05708502024291498,0.34036211774115127
10025,ring10_20,low_veg,-0.04443106102526693,-0.21306876083720075,0.08433734939759036,0.03333333333333333,0.05100401606425702,0.16863769981193383
10025,ring20_30,low_veg,0.10087706192925802,-0.21844954338757366,0.12048192771084337,0.04,0.08048192771084337,0.31932660531683166
10025,ring5_15,low_veg,0.029761849340378226,-0.23470114507387937,0.0963855421686747,0.03333333333333333,0.06305220883534138,0.2644629944142576
10027,ring10_20,high_veg,0.32604335881846913,-0.1651795056797315,0.15,0.012903225806451613,0.13709677419354838,0.49122286449820063
10027,ring20_30,high_veg,0.49537964196232864,-0.17574581854034219,0.14,0.0,0.14,0.6711254605026709
10027,ring5_15,high_veg,0.355006769651557,0.13179965258346146,0.15,0.012903225806451613,0.13709677419354838,0.2232071170680955
10028,ring10_20,low_veg,0.08145433482974102,0.010704556428199966,0.05102040816326531,0.012903225806451613,0.038117182356813696,0.07074977840154105
10028,ring20_30,low_veg,0.07047211184642553,0.034786026278702316,0.05102040816326531,0.01935483870967742,0.03166556945358789,0.035686085567723215
10028,ring5_15,low_veg,0.1790995925879983,-0.00653132356742527,0.061224489795918366,0.012903225806451613,0.048321263989466755,0.18563091615542357
10029,ring10_20,high_veg,0.24633253119946016,-0.30668006468210457,0.11428571428571428,0.039473684210526314,0.07481203007518797,0.5530125958815647
10029,ring20_30,high_veg,0.06768724713582926,-0.23177271353392437,0.08571428571428572,0.046052631578947366,0.03966165413533835,0.2994599606697536
10029,ring5_15,high_veg,0.3706387927646143,-0.2483020059060719,0.12380952380952381,0.039473684210526314,0.0843358395989975,0.6189407986706862
10033,ring10_20,low_veg,0.2165934988876601,-0.26226740132388704,0.09803921568627451,0.026845637583892617,0.07119357810238189,0.47886090021154715
