uc_id,high_green,lon,lat
10926,0,86.64279514237798,25.44262886787743
10927,1,118.3863563514552,31.375195416823782
10929,0,113.17752227411698,23.467940830701966
1093,0,25.12902048836931,35.32813360872403
10933,1,113.56914513539644,22.88767208869179
10935,0,118.49233777712264,31.564077425321557
10937,1,113.2140506391541,23.38330048459173
10939,0,118.58754125444896,31.665390314995868
1094,1,27.13678264844062,38.42621498247261
10941,1,120.14179233418876,33.375648542821125
10945,1,119.17572035403316,32.281356135884394
10949,0,112.69057101973006,22.37310952027176
10953,0,118.19117025014332,31.087497464278
10955,0,116.24435556426155,28.374666133989024
10957,0,116.69133886323456,28.99632793982444
10961,0,112.95133329247535,22.77197168871073
10963,0,112.77118627785124,22.45235000563866
10965,0,113.52739731026293,23.866850061262586
10967,0,113.32663631353064,23.44673664280393
10970,1,86.14203538635432,23.65773906834113
10971,0,118.41868560580087,31.25825461750127
10973,1,119.419076049879,32.387803892427314
10974,1,87.265071905812,26.306934673189293
10975,0,112.85014752698672,22.500558260864924
10976,0,86.90909484945873,25.39018610856849
10977,0,118.85405736149404,31.779664373089975
10979,1,119.8381095453374,32.92338166694649
10983,0,114.73313676413608,25.799258518741404
10984,1,85.12347840739268,20.83872701877749
10985,0,112.7907218840248,22.25012749210975
10987,0,119.5151587243138,32.523728940755376
10989,0,120.10486490520049,33.18821958490298
10991,1,119.5726444927288,32.431077441828585
10992,1,85.19477612875463,20.941485293998287
10995,1,114.77805031378708,25.6931504311148
10997,1,116.05611243129869,27.76537691711964
10998,1,86.40767287325741,23.75470827349201
110,1,27.912122880106512,47.76412135110024
11001,0,118.84678795350274,31.564613804382848
11003,1,114.93255612497876,25.849985680208203
11005,1,113.576936388655,23.544067203643063
11007,1,119.16216761707544,31.953391410519036
11008,0,86.98292673868423,25.242520213511742
11009,1,118.32488970682888,30.9140304037565
1101,0,34.810395741357276,31.89251484688097
11011,1,117.19449418095004,29.297230371891207
11013,0,113.4907752139751,23.440741940807595
11015,1,119.45687161256473,32.19568141316539
11016,1,87.48862274527254,26.143719739229763
11017,1,118.5838919806512,31.15009566305621
11018,0,84.7882716983251,19.307119645423104
11019,1,116.3592284729104,27.969644588068913
11020,0,85.25772440242176,20.79930375001369
11021,1,119.03638520029712,31.665310504270195
11025,0,119.4558703540959,32.12300833095197
11027,0,113.60167856116772,23.2842163960156
1103,0,31.811944368533368,-1.330758065399083
11031,1,116.60545977045304,28.24229721403455
11033,0,118.90319320132107,31.345220683151087
11035,1,117.1385289588189,28.965133183730575
11037,1,119.91204671108828,32.48057165377019
11039,1,120.44402815038184,33.19403468720983
11043,1,120.11635601133534,32.72920273880397
