obstruction_level,green_water_mismatch,antecedent_nocturnal_retention,predicted_failure_probability
low_obstruction,-0.5394653105578906,0.22018760572494733,0.37215520095681853
low_obstruction,-0.5394653105578906,0.27757423969336503,0.37578889560555107
low_obstruction,-0.5394653105578906,0.33496087366178273,0.3794366276435317
low_obstruction,-0.5394653105578906,0.39234750763020043,0.38309803669171294
low_obstruction,-0.5394653105578906,0.44973414159861813,0.38677275635685254
low_obstruction,-0.5394653105578906,0.5071207755670356,0.3904604143591817
low_obstruction,-0.5394653105578906,0.5645074095354533,0.3941606326654233
low_obstruction,-0.5394653105578906,0.621894043503871,0.3978730276270796
low_obstruction,-0.5394653105578906,0.6792806774722887,0.40159721012390187
low_obstruction,-0.5394653105578906,0.7366673114407064,0.405332785712447
low_obstruction,-0.5394653105578906,0.7940539454091239,0.4090793547796175
low_obstruction,-0.5394653105578906,0.8514405793775416,0.4128365127010738
low_obstruction,-0.5394653105578906,0.9088272133459593,0.4166038500043996
low_obstruction,-0.5394653105578906,0.966213847314377,0.42038095253689506
low_obstruction,-0.5394653105578906,1.0236004812827946,0.4241674016378626
low_obstruction,-0.41905973359399484,-0.9275450736434058,0.30649241190498416
low_obstruction,-0.41905973359399484,-0.8701584396749881,0.3098013351098617
low_obstruction,-0.41905973359399484,-0.8127718057065705,0.3131298520628679
low_obstruction,-0.41905973359399484,-0.7553851717381528,0.3164777328596379
low_obstruction,-0.41905973359399484,-0.6979985377697351,0.3198447402217123
low_obstruction,-0.41905973359399484,-0.6406119038013175,0.32323062951835224
low_obstruction,-0.41905973359399484,-0.5832252698328998,0.32663514879375516
low_obstruction,-0.41905973359399484,-0.5258386358644822,0.33005803879973
low_obstruction,-0.41905973359399484,-0.4684520018960645,0.3334990330338886
low_obstruction,-0.41905973359399484,-0.4110653679276468,0.3369578577833974
low_obstruction,-0.41905973359399484,-0.3536787339592292,0.34043423217433344
low_obstruction,-0.41905973359399484,-0.2962920999908115,0.3439278682266783
low_obstruction,-0.41905973359399484,-0.23890546602239382,0.347438470914977
low_obstruction,-0.41905973359399484,-0.18151883205397623,0.35096573823468363
low_obstruction,-0.41905973359399484,-0.12413219808555853,0.35450936127420685
low_obstruction,-0.41905973359399484,-0.06674556411714094,0.358069024292661
low_obstruction,-0.41905973359399484,-0.009358930148723243,0.36164440480332344
low_obstruction,-0.41905973359399484,0.048027703819694456,0.3652351736627864
low_obstruction,-0.41905973359399484,0.10541433778811216,0.36884099516578955
low_obstruction,-0.41905973359399484,0.16280097175652963,0.37246152714570796
low_obstruction,-0.41905973359399484,0.22018760572494733,0.37609642108066266
low_obstruction,-0.41905973359399484,0.27757423969336503,0.37974532220521545
low_obstruction,-0.41905973359399484,0.33496087366178273,0.3834078696275976
low_obstruction,-0.41905973359399484,0.39234750763020043,0.3870836964524191
low_obstruction,-0.41905973359399484,0.44973414159861813,0.3907724299087913
low_obstruction,-0.41905973359399484,0.5071207755670356,0.39447369148379363
low_obstruction,-0.41905973359399484,0.5645074095354533,0.3981870970612023
low_obstruction,-0.41905973359399484,0.621894043503871,0.40191225706539335
low_obstruction,-0.41905973359399484,0.6792806774722887,0.40564877661032445
low_obstruction,-0.41905973359399484,0.7366673114407064,0.40939625565349025
low_obstruction,-0.41905973359399484,0.7940539454091239,0.4131542891547413
low_obstruction,-0.41905973359399484,0.8514405793775416,0.41692246723984516
low_obstruction,-0.41905973359399484,0.9088272133459593,0.4207003753686639
low_obstruction,-0.41905973359399484,0.966213847314377,0.42448759450781354
low_obstruction,-0.41905973359399484,1.0236004812827946,0.4282837013076633
low_obstruction,-0.29865415663009903,-0.9275450736434058,0.31008168515966916
low_obstruction,-0.29865415663009903,-0.8701584396749881,0.31341184644544534
low_obstruction,-0.29865415663009903,-0.8127718057065705,0.3167613518208427
low_obstruction,-0.29865415663009903,-0.7553851717381528,0.32012996338555905
low_obstruction,-0.29865415663009903,-0.6979985377697351,0.32351743588910137
low_obstruction,-0.29865415663009903,-0.6406119038013175,0.32692351675846026
low_obstruction,-0.29865415663009903,-0.5832252698328998,0.33034794613124985
low_obstruction,-0.29865415663009903,-0.5258386358644822,0.3337904568943659
low_obstruction,-0.29865415663009903,-0.4684520018960645,0.3372507747282103
low_obstruction,-0.29865415663009903,-0.4110653679276468,0.3407286181565217
low_obstruction,-0.29865415663009903,-0.3536787339592292,0.3442236986018463
low_obstruction,-0.29865415663009903,-0.2962920999908115,0.34773572044667705
low_obstruction,-0.29865415663009903,-0.23890546602239382,0.3512643811002799
low_obstruction,-0.29865415663009903,-0.18151883205397623,0.354809371071221
low_obstruction,-0.29865415663009903,-0.12413219808555853,0.35837037404560046
low_obstruction,-0.29865415663009903,-0.06674556411714094,0.3619470669709897
low_obstruction,-0.29865415663009903,-0.009358930148723243,0.36553912014606516
low_obstruction,-0.29865415663009903,0.048027703819694456,0.369146197315919
low_obstruction,-0.29865415663009903,0.10541433778811216,0.3727679557730231
low_obstruction,-0.29865415663009903,0.16280097175652963,0.37640404646381326
low_obstruction,-0.29865415663009903,0.22018760572494733,0.3800541141008531
low_obstruction,-0.29865415663009903,0.27757423969336503,0.38371779728052785
low_obstruction,-0.29865415663009903,0.33496087366178273,0.38739472860621343
low_obstruction,-0.29865415663009903,0.39234750763020043,0.3910845348168535
low_obstruction,-0.29865415663009903,0.44973414159861813,0.39478683692087363
low_obstruction,-0.29865415663009903,0.5071207755670356,0.3985012503353502
